Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,85.41,0,35.4,33,1725.97,0.0,0.04,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2,0.0,0,35.4,31,0.0,0.02,0.05,3.89,0.0,May,2,2,1,2,Returning_Visitor,False,False
2,71.88,0,35.4,31,1134.33,0.02,0.05,3.81,0.6,May,1,1,1,1,Returning_Visitor,False,False
0,71.57,0,0.0,31,0.0,0.02,0.2,0.0,0.0,May,2,2,1,10,Returning_Visitor,False,False
13,86.09,0,35.64,67,1156.35,0.0,0.05,5.15,0.0,May,2,2,1,2,Returning_Visitor,False,False
2,71.83,0,35.4,1,0.0,0.02,0.2,0.0,0.06,May,2,2,1,2,Returning_Visitor,False,False
2,71.84,0,35.41,31,1134.68,0.02,0.04,3.8,0.06,June,2,2,1,3,Returning_Visitor,False,False
2,73.22,0,35.4,31,1138.86,0.02,0.05,3.95,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,86.12,1,0.0,33,242.92,0.02,0.02,7.56,0.0,Dec,2,10,1,2,Returning_Visitor,True,True
2,71.72,0,35.41,2,1133.36,0.02,0.05,3.87,0.06,May,1,2,1,2,Returning_Visitor,False,False
2,72.04,0,35.39,59,1954.75,0.02,0.0,3.73,0.06,May,2,2,1,2,Returning_Visitor,False,False
2,72.76,0,35.42,31,97.0,0.0,0.03,0.0,0.06,Mar,2,3,1,2,Returning_Visitor,False,False
2,80.2,1,0.0,33,1177.24,0.02,0.04,0.0,0.06,May,2,2,1,2,Returning_Visitor,False,False
2,72.43,0,0.0,7,1134.05,0.03,0.08,3.81,0.0,May,1,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,1132.55,0.02,0.1,3.8,0.06,May,1,2,4,10,Returning_Visitor,False,False
2,71.47,0,0.0,31,1132.92,0.02,0.05,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,False
2,71.92,0,35.39,31,1775.24,0.0,0.05,3.8,0.0,May,2,2,1,2,Returning_Visitor,False,False
