Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,84.25,0,0.0,22,1725.97,0.0,0.03,0.0,0.0,May,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,2,1,3,Returning_Visitor,False,False
2,0.0,0,0.0,19,900.92,0.03,0.02,0.0,0.6,May,1,2,8,2,Returning_Visitor,False,False
0,0.0,0,40.02,22,0.0,0.2,0.05,0.0,0.0,May,4,2,1,10,Returning_Visitor,True,False
2,388.3,0,417.0,67,6483.77,0.0,0.04,24.27,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,40.04,22,0.0,0.2,0.05,4.68,0.0,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,45,1970.0,0.02,0.04,4.64,0.0,June,2,2,3,2,Returning_Visitor,False,False
3,90.0,0,0.0,4,126.0,0.0,0.01,0.0,0.0,May,2,2,6,2,New_Visitor,False,False
2,0.0,0,0.0,11,242.92,0.0,0.05,4.75,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,22,19.0,0.0,0.05,4.7,0.0,May,1,1,6,1,Returning_Visitor,False,False
2,51.5,0,40.1,59,1954.75,0.0,0.0,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
2,94.0,0,40.13,5,97.0,0.0,0.03,4.64,0.0,May,2,2,1,10,Returning_Visitor,False,False
2,58.0,0,40.07,33,647.62,0.0,0.01,0.0,0.0,Dec,3,2,1,2,New_Visitor,False,False
2,125.0,0,0.0,7,49.0,0.03,0.05,0.0,0.0,May,2,1,8,1,Returning_Visitor,False,False
0,0.0,0,40.07,22,487.0,0.0,0.1,0.0,0.0,Nov,1,2,4,2,Returning_Visitor,True,False
2,0.0,0,0.0,12,103.0,0.13,0.17,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,False
2,0.0,0,0.0,75,1775.24,0.0,0.05,0.0,0.0,May,2,6,5,2,Returning_Visitor,False,False
2,0.0,0,40.13,22,1903.6,0.0,0.05,4.7,0.0,Dec,2,1,3,2,Returning_Visitor,False,False
0,0.0,0,40.1,22,60.25,0.03,0.05,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,True
2,0.0,0,0.0,22,70.2,0.03,0.06,0.0,0.0,May,2,2,8,1,Returning_Visitor,False,False
2,0.0,0,41.94,29,1137.17,0.0,0.01,8.51,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2,81.6,0,40.09,22,2230.6,0.01,0.05,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
2,108.0,0,0.0,37,1209.56,0.02,0.05,4.72,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,22,805.79,0.01,0.01,4.66,0.0,May,2,2,4,1,Returning_Visitor,False,False
4,406.0,0,40.09,55,2570.43,0.0,0.05,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
11,225.22,0,41.99,22,1607.17,0.01,0.03,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2,28.0,0,0.0,42,1329.67,0.0,0.0,8.8,0.0,May,2,2,1,4,Returning_Visitor,True,True
2,5.0,0,40.06,0,0.0,0.0,0.07,4.65,0.8,May,1,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,22,584.5,0.01,0.05,0.0,0.0,May,2,2,9,2,Returning_Visitor,False,False
2,0.0,0,40.07,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
2,268.42,0,40.07,22,1124.88,0.0,0.01,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,True
2,14.0,0,40.08,36,947.88,0.0,0.05,4.7,0.0,May,2,2,1,2,Returning_Visitor,False,False
7,301.08,0,40.07,27,1538.06,0.01,0.04,11.16,0.0,May,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,4.65,0.0,May,8,2,9,2,New_Visitor,False,False
0,0.0,0,0.0,4,87.88,0.0,0.03,0.0,0.0,Nov,2,1,4,2,Returning_Visitor,True,True
2,0.0,0,0.0,4,66.0,0.0,0.03,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
9,266.74,4,1312.4,26,743.48,0.0,0.02,9.28,0.0,Nov,2,7,1,2,Returning_Visitor,False,True
2,41.7,0,114.0,22,14568.16,0.01,0.04,3.55,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
4,59.53,0,0.0,13,183.65,0.0,0.05,4.55,0.0,May,2,2,9,2,Returning_Visitor,False,False
0,0.0,1,297.2,8,320.27,0.0,0.04,17.8,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2,0.0,0,40.06,18,103.83,0.03,0.05,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
1,0.0,0,41.88,28,2195.58,0.0,0.04,8.39,0.0,Oct,1,1,3,2,Returning_Visitor,False,True
2,40.0,0,0.0,22,1494.5,0.01,0.0,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
1,0.0,0,40.03,45,1296.0,0.0,0.01,0.0,0.0,May,2,5,2,3,Returning_Visitor,False,False
6,47.3,0,40.06,14,858.2,0.0,0.05,0.0,0.0,Oct,4,1,1,5,New_Visitor,False,True
0,0.0,0,0.0,22,1544.6,0.06,0.09,4.71,0.0,Nov,2,2,8,2,Returning_Visitor,False,False
2,176.25,0,40.07,22,1183.05,0.0,0.04,4.77,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2,40.0,2,162.0,22,481.67,0.02,0.05,32.65,0.0,May,2,7,3,2,Returning_Visitor,False,False
1,27.5,0,0.0,22,243.67,0.0,0.05,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
10,593.47,1,41.85,39,1110.97,0.0,0.04,8.41,0.0,Nov,4,2,7,2,Returning_Visitor,False,False
