0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32, Private,87643, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,59,0,55, United-States, <=50K
27, Private,207352, Bachelors,13, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
73, State-gov,74040, 7th-8th,4, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private,171482, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Male,14344,26,40, United-States, >50K
31, Private,173764, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,-4,40, United-States, <=50K
27, Private,167501, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,8,40, United-States, <=50K
33, Private,323619, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Local-gov,98361, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
28, Private,235142, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,17,24, Nicaragua, <=50K
54, Self-emp-inc,162439, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,237,98, United-States, >50K
37, Private,130233, HS-grad,10, Married-civ-spouse, Sales, Wife, White, Female,7298,0,40, United-States, >50K
54, Federal-gov,230387, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,-13,35, United-States, <=50K
55, Private,65372, Doctorate,16, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States, >50K
35, Private,159179, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,-2,40, United-States, <=50K
36, Private,243743, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,30,0,40, United-States, >50K
27, Private,390926, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,41, United-States, <=50K
40, Private,163342, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,70, United-States, <=50K
24, Private,433906, Assoc-acdm,12, Never-married, Other-service, Not-in-family, White, Male,-116,0,40, United-States, <=50K
24, Private,259510, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,548,42, United-States, <=50K
47, Self-emp-not-inc,88500, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,132,35, United-States, <=50K
32, Self-emp-not-inc,267161, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,30, United-States, <=50K
41, Private,181601, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,535,40, United-States, <=50K
40, Private,61844, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,233,52, Trinadad&Tobago, <=50K
40, Self-emp-not-inc,162233, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,4650,0,50, United-States, <=50K
26, Private,219371, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, Private,308028, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,5013,0,37, United-States, <=50K
27, Private,109001, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-123,0,42, United-States, <=50K
45, Private,98475, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,710,45, United-States, <=50K
24, Private,171646, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private,99119, Some-college,10, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc,211058, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,159,107,40, United-States, <=50K
42, Local-gov,233207, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc,258306, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,-199,0,99, United-States, <=50K
38, Private,160035, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, <=50K
25, Private,28520, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private,43535, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,1355,0,40, United-States, <=50K
25, Private,199384, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,3,45, United-States, <=50K
17, Private,221982, 10th,6, Never-married, Priv-house-serv, Own-child, White, Male,0,0,30, United-States, <=50K
20, Local-gov,194630, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,153,40, United-States, <=50K
21, Private,174907, Assoc-acdm,12, Never-married, Sales, Own-child, Black, Female,-296,-10,36, United-States, <=50K
71, Private,219385, 11th,9, Widowed, Sales, Unmarried, Black, Female,0,0,35, United-States, <=50K
40, Federal-gov,186791, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,60,4,40, United-States, <=50K
35, Private,163434, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,42, United-States, <=50K
37, Self-emp-inc,126569, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
