0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
26, Private,239179, Bachelors,10, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,4159,3,54, United-States, <=50K
27, ?,243409, Prof-school,10, Married-civ-spouse, Tech-support, Husband, White, Female,4438,3,54, United-States, >50K
26, ?,235408, 10th,10, Never-married, Adm-clerical, Husband, White, Female,4123,3,54, United-States, <=50K
26, ?,236108, Prof-school,10, Married-civ-spouse, Tech-support, Husband, White, Female,4110,0,54, United-States, >50K
26, ?,243403, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3937,3,54, United-States, <=50K
27, ?,248584, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,6402,0,54, United-States, <=50K
26, ?,242960, 10th,10, Never-married, Adm-clerical, Wife, White, Female,4149,3,40, United-States, <=50K
26, ?,239035, Prof-school,10, Married-civ-spouse, Exec-managerial, Husband, White, Female,4514,0,54, United-States, <=50K
26, ?,244513, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4395,3,54, United-States, <=50K
26, ?,231405, Some-college,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,5329,3,54, United-States, >50K
37, ?,241718, 10th,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,1197,3,54, United-States, >50K
54, Private,237715, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3839,3,54, United-States, <=50K
26, ?,232380, 10th,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,3347,3,54, United-States, >50K
26, ?,235865, 10th,10, Never-married, Sales, Husband, White, Female,3982,3,40, United-States, <=50K
26, ?,243957, 10th,10, Never-married, Adm-clerical, Unmarried, White, Female,4027,0,52, United-States, >50K
26, Private,247851, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,4115,3,54, United-States, <=50K
40, ?,238076, 10th,10, Never-married, Adm-clerical, Husband, White, Female,4144,0,54, United-States, <=50K
26, ?,252355, Prof-school,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4221,3,54, United-States, <=50K
26, ?,261255, 10th,11, Married-civ-spouse, Adm-clerical, Husband, White, Female,3211,3,54, United-States, <=50K
26, Self-emp-not-inc,218712, 10th,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,4009,3,54, United-States, <=50K
32, Private,243283, 10th,10, Never-married, Adm-clerical, Husband, White, Male,5200,3,30, United-States, <=50K
26, ?,256828, 10th,11, Married-civ-spouse, Adm-clerical, Husband, White, Female,3761,3,54, United-States, <=50K
40, Private,137421, Prof-school,10, Married-civ-spouse, Transport-moving, Husband, White, Female,4182,3,54, United-States, <=50K
26, ?,236903, 10th,10, Never-married, Adm-clerical, Husband, White, Male,4650,3,54, United-States, <=50K
26, Private,216443, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4302,3,54, United-States, <=50K
26, ?,247003, 10th,11, Married-civ-spouse, Adm-clerical, Husband, White, Female,4019,3,54, United-States, <=50K
26, ?,232882, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4348,3,54, United-States, <=50K
26, ?,225529, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3717,3,54, United-States, <=50K
26, ?,234755, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,4304,3,40, United-States, <=50K
26, ?,217060, Bachelors,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,2640,3,54, United-States, <=50K
56, ?,187013, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3999,3,54, United-States, <=50K
26, ?,225288, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3978,3,54, United-States, <=50K
26, ?,214340, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3455,3,54, United-States, <=50K
26, ?,216127, Prof-school,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,4938,3,54, United-States, <=50K
26, ?,236797, Bachelors,12, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,3835,3,40, United-States, <=50K
26, ?,241945, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4131,3,54, United-States, <=50K
26, Private,241784, 10th,11, Married-civ-spouse, Craft-repair, Husband, White, Female,4150,2,54, United-States, <=50K
26, Private,264166, 10th,11, Married-civ-spouse, Priv-house-serv, Husband, White, Female,4138,5,54, United-States, <=50K
26, ?,194630, 10th,10, Married-civ-spouse, ?, Husband, White, Female,3988,0,40, United-States, <=50K
26, Private,256475, 10th,10, Married-civ-spouse, Adm-clerical, Own-child, White, Female,2746,3,52, United-States, <=50K
26, ?,237426, 10th,9, Never-married, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
55, ?,240338, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4008,3,54, United-States, <=50K
26, ?,249044, 10th,12, Married-civ-spouse, Adm-clerical, Husband, White, Female,4310,3,40, United-States, <=50K
26, ?,248246, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3972,3,54, United-States, <=50K
26, ?,234368, 10th,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,4020,3,54, United-States, <=50K
26, ?,228306, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, Other, Female,4122,3,54, United-States, <=50K
44, ?,245912, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,4228,3,54, United-States, <=50K
26, ?,227770, 10th,4, Never-married, Adm-clerical, Husband, Other, Female,4433,0,54, Dominican-Republic, <=50K
26, ?,248233, 10th,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,4614,3,54, United-States, >50K
26, Local-gov,239207, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3463,3,54, United-States, <=50K
28, ?,224603, 10th,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,4438,3,54, United-States, >50K
26, ?,234795, 10th,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,4209,3,54, United-States, <=50K
26, ?,253899, 10th,13, Married-civ-spouse, Adm-clerical, Husband, White, Female,4144,3,53, United-States, <=50K
26, ?,241109, Prof-school,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3978,3,54, United-States, <=50K
26, ?,107460, HS-grad,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,4192,18,54, United-States, <=50K
26, ?,235305, 10th,9, Married-civ-spouse, ?, Husband, White, Female,4045,3,54, United-States, <=50K
26, ?,237701, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4065,3,54, United-States, <=50K
30, Self-emp-not-inc,241293, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,4171,3,54, United-States, <=50K
26, ?,236283, 10th,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,54, United-States, <=50K
26, ?,226443, 10th,11, Married-civ-spouse, Adm-clerical, Husband, White, Female,4125,3,45, United-States, >50K
26, ?,252208, Bachelors,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4108,3,54, United-States, >50K
26, ?,240881, Bachelors,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4322,4,54, United-States, >50K
26, ?,150570, Bachelors,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,4002,3,54, United-States, >50K
26, ?,243148, Prof-school,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4165,3,53, United-States, <=50K
26, ?,413297, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,4173,3,54, United-States, <=50K
26, ?,244424, 10th,9, Never-married, Adm-clerical, Husband, White, Female,3968,4,54, United-States, <=50K
26, Self-emp-inc,236999, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4468,3,54, United-States, >50K
30, ?,233635, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,3504,2,54, United-States, <=50K
26, ?,246808, 10th,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,3476,3,54, United-States, >50K
26, Private,261651, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,4053,3,54, United-States, <=50K
26, ?,234109, Masters,13, Married-civ-spouse, Adm-clerical, Husband, White, Female,5505,3,54, United-States, >50K
26, ?,223325, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4167,3,44, United-States, <=50K
27, ?,243730, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,3,54, United-States, <=50K
26, ?,238387, Prof-school,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,3,54, United-States, >50K
26, ?,234385, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3303,3,54, United-States, <=50K
26, Private,236165, 10th,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,3,53, United-States, <=50K
26, ?,232434, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,4196,3,54, United-States, >50K
26, ?,232476, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,3965,3,54, United-States, <=50K
26, ?,268569, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3411,3,54, United-States, >50K
26, ?,240007, Bachelors,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,3,54, United-States, <=50K
28, ?,242272, Prof-school,10, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,4143,3,54, United-States, >50K
26, ?,235826, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4080,3,53, United-States, <=50K
26, ?,226987, 10th,6, Never-married, Adm-clerical, Husband, White, Male,3783,3,5, United-States, <=50K
26, ?,242634, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4985,3,54, United-States, <=50K
40, Self-emp-inc,225771, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4907,3,54, United-States, >50K
26, ?,231540, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,2414,0,54, United-States, <=50K
26, ?,262823, 10th,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,4302,3,54, United-States, >50K
27, ?,233633, 10th,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,4089,3,54, United-States, <=50K
26, Private,236088, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,3898,3,54, United-States, >50K
26, ?,228945, 10th,10, Never-married, Adm-clerical, Unmarried, White, Female,3677,3,54, United-States, >50K
