0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
40, Private,87643, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,207352, Bachelors,13, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,164,39, India, >50K
26, State-gov,74040, 7th-8th,4, Married-civ-spouse, Other-service, Not-in-family, White, Female,142,0,40, United-States, <=50K
39, Private,285582, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Male,14344,0,40, United-States, >50K
22, Private,264936, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,-36,0,40, United-States, <=50K
27, Private,110163, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,-117,0,40, United-States, <=50K
33, Private,323619, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Local-gov,162156, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private,336882, 10th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,39, Nicaragua, <=50K
54, Self-emp-inc,162439, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,6237,0,48, United-States, >50K
37, Private,190987, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,7298,-9,39, United-States, >50K
54, Federal-gov,212071, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,104,-11,35, United-States, <=50K
41, Private,65372, Assoc-acdm,13, Divorced, Sales, Unmarried, White, Female,0,256,45, United-States, >50K
35, Private,159179, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,-10,40, United-States, <=50K
38, Private,243743, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, Private,367329, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
41, Private,163342, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,70, United-States, <=50K
24, Private,433906, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,2572,0,42, United-States, <=50K
24, Private,259510, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,23,0,30, United-States, <=50K
47, Self-emp-not-inc,131739, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,-1,35, United-States, <=50K
32, Self-emp-not-inc,127319, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,30, United-States, <=50K
22, Private,181459, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,-9,40, United-States, <=50K
40, Private,137421, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
61, Self-emp-not-inc,185848, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,4650,54,50, United-States, <=50K
27, Private,219371, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
63, Private,308028, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,5013,-4,41, United-States, <=50K
27, Private,109001, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,57, United-States, <=50K
45, Private,98475, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private,222532, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private,201320, Some-college,10, Never-married, Transport-moving, Unmarried, White, Male,0,-7,40, United-States, <=50K
48, Self-emp-inc,119891, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1672,40, United-States, <=50K
42, Local-gov,267138, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc,191895, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,-118,216,99, United-States, <=50K
38, Private,160035, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
25, Private,28520, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,-140,0,40, United-States, <=50K
44, Private,43535, HS-grad,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,7765,0,38, United-States, <=50K
40, Private,81286, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,831,0,45, United-States, <=50K
17, Private,182158, HS-grad,8, Never-married, Priv-house-serv, Own-child, White, Male,-9,-4,30, United-States, <=50K
58, Local-gov,194630, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,270,-6,40, United-States, <=50K
21, Private,174907, Bachelors,12, Never-married, Sales, Unmarried, White, Female,0,-6,32, United-States, <=50K
22, Private,311764, 11th,7, Widowed, Sales, Own-child, Black, Female,82,0,35, United-States, <=50K
50, Federal-gov,186791, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private,170892, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,123,0,39, United-States, <=50K
37, Self-emp-inc,159954, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,3188,446,60, United-States, <=50K
35, Private,126569, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,196,239,20, United-States, <=50K
54, Self-emp-not-inc,57101, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
38, Federal-gov,220563, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
56, Private,247119, HS-grad,5, Widowed, Machine-op-inspct, Not-in-family, Other, Female,0,0,35, Dominican-Republic, <=50K
40, Private,149479, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,7,45, United-States, >50K
27, Local-gov,147707, HS-grad,10, Never-married, Farming-fishing, Unmarried, White, Male,0,2339,40, United-States, <=50K
30, Private,190511, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
48, Private,138258, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,8, United-States, <=50K
26, Self-emp-not-inc,146184, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,241,45, United-States, <=50K
35, State-gov,172475, Masters,13, Never-married, Exec-managerial, Not-in-family, White, Female,183,0,45, United-States, <=50K
33, Private,107460, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,-141,0,28, United-States, <=50K
29, Private,213692, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
38, Federal-gov,214542, Some-college,10, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private,172748, 7th-8th,4, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
54, State-gov,138852, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
30, Local-gov,226443, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, United-States, >50K
47, Private,264052, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,3420,0,42, United-States, >50K
42, Private,212894, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States, >50K
33, Private,150570, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,1031,0,43, United-States, >50K
30, Private,213644, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,-4,41, United-States, <=50K
29, Private,413297, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-179,748,70, Mexico, <=50K
18, Private,434268, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
35, Self-emp-inc,207688, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,58, United-States, >50K
43, Private,125762, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, United-States, <=50K
57, Private,320124, Bachelors,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,40, United-States, >50K
26, Private,175899, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,-6,40, United-States, <=50K
42, ?,212206, Masters,13, Married-civ-spouse, ?, Wife, White, Female,0,1147,48, United-States, >50K
30, Private,137683, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,49,44, United-States, <=50K
36, Private,191161, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,27,0,45, United-States, <=50K
47, Local-gov,174533, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private,272856, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,78,0,38, England, <=50K
21, Private,196353, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,35, Italy, <=50K
25, Private,213412, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Private,204829, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,39, United-States, <=50K
39, Private,174242, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, United-States, >50K
42, Self-emp-inc,244945, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,999,43, United-States, <=50K
28, Private,336543, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
48, Private,62605, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,-163,0,41, United-States, <=50K
68, Private,214880, HS-grad,10, Widowed, ?, Not-in-family, White, Female,0,2,5, United-States, <=50K
35, Private,169605, 10th,6, Separated, Other-service, Unmarried, White, Female,0,0,34, United-States, <=50K
43, Self-emp-inc,148718, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
61, Private,122145, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,2414,0,5, United-States, <=50K
36, Private,156667, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
23, Federal-gov,41031, Some-college,10, Never-married, Sales, Not-in-family, White, Female,225,0,35, United-States, <=50K
41, Private,127451, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, United-States, >50K
38, Private,353263, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,241,0,48, Italy, >50K
56, Private,33323, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
40, Private,186916, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,186152, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
31, Private,168387, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-125,0,39, Canada, >50K
30, Private,113364, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,-2,47, United-States, <=50K
56, ?,224840, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,2064,230,45, United-States, <=50K
25, Private,138765, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,42, United-States, <=50K
60, Private,168216, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,-9,40, United-States, <=50K
42, Private,183241, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,39, United-States, >50K
38, Private,70985, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
40, Private,48612, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
47, Private,268022, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, >50K
38, Self-emp-not-inc,200153, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, <=50K
42, Private,92262, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Private,184872, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
48, Federal-gov,326048, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K
20, Private,215232, Masters,10, Never-married, Exec-managerial, Own-child, White, Female,0,15,10, United-States, <=50K
37, Private,301568, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
43, State-gov,270721, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,643,55, United-States, >50K
62, Private,184128, Some-college,10, Widowed, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
42, Private,33521, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,355,45, United-States, >50K
37, Private,196279, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,30,0,39, United-States, <=50K
55, Private,171631, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,-1,45, United-States, <=50K
31, Private,254781, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private,145389, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,123,19,37, United-States, <=50K
41, Self-emp-not-inc,38876, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,104,0,60, United-States, <=50K
27, Private,210932, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private,139225, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,41, ?, <=50K
17, Private,122041, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,-7,20, United-States, <=50K
35, Local-gov,85548, Some-college,10, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc,177271, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,5987,0,41, United-States, <=50K
40, Private,125461, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Male,52,0,42, United-States, <=50K
51, Private,144559, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,1057,0,40, United-States, >50K
23, Private,145651, Some-college,10, Never-married, Sales, Own-child, Black, Female,-56,-3,20, United-States, <=50K
40, Self-emp-inc,190290, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,861,40, ?, >50K
36, Self-emp-not-inc,67728, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,268,53, United-States, >50K
