0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
24, Private,203927, 10th,12, Divorced, Craft-repair, Husband, White, Female,1409,1776,40, United-States, <=50K
23, Private,289483, Some-college,12, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1503,29, United-States, >50K
73, Private,234424, Some-college,12, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,1857,1517,25, United-States, <=50K
27, Private,240170, Some-college,13, Divorced, Craft-repair, Husband, White, Male,2281,1497,26, United-States, >50K
31, Private,226556, HS-grad,12, Divorced, Exec-managerial, Husband, White, Female,1674,1873,27, United-States, <=50K
21, Private,195440, Some-college,12, Divorced, Exec-managerial, Own-child, White, Female,1451,1515,25, United-States, <=50K
23, Private,323619, Some-college,13, Never-married, Craft-repair, Husband, White, Female,3383,1520,23, United-States, <=50K
24, Private,227954, 10th,12, Divorced, Exec-managerial, Husband, White, Female,1223,1707,24, United-States, <=50K
24, Private,209633, Some-college,12, Never-married, Exec-managerial, Husband, White, Female,1812,1624,23, United-States, <=50K
27, Private,216585, Some-college,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,1223,1614,48, United-States, >50K
23, Private,269012, 9th,13, Divorced, Craft-repair, Other-relative, White, Female,1188,1504,25, United-States, >50K
24, Private,179916, Some-college,12, Divorced, Craft-repair, Husband, White, Female,1141,1431,22, United-States, <=50K
41, Private,185695, Some-college,13, Divorced, Craft-repair, Husband, White, Female,1287,1470,25, United-States, >50K
23, Private,226920, Some-college,12, Divorced, Craft-repair, Own-child, White, Female,1843,1335,24, United-States, <=50K
22, Private,240716, Some-college,13, Never-married, Exec-managerial, Other-relative, White, Female,1633,1486,23, United-States, >50K
23, Private,266530, Assoc-voc,12, Divorced, Craft-repair, Unmarried, White, Female,2036,1432,24, United-States, <=50K
24, Private,145722, Some-college,11, Never-married, Adm-clerical, Husband, White, Female,1423,1141,22, United-States, <=50K
22, Private,220946, Some-college,12, Divorced, Exec-managerial, Husband, White, Female,0,1740,24, United-States, <=50K
23, Private,242611, 9th,13, Married-civ-spouse, Craft-repair, Husband, White, Male,2184,1522,25, United-States, <=50K
23, Private,273415, 10th,11, Married-civ-spouse, Craft-repair, Husband, White, Female,152,1618,28, United-States, <=50K
23, Private,267161, Some-college,12, Divorced, Craft-repair, Husband, Black, Female,2406,727,21, United-States, <=50K
23, Private,164885, Some-college,13, Married-civ-spouse, Exec-managerial, Own-child, White, Female,2554,1487,23, United-States, <=50K
24, Private,223740, Some-college,12, Divorced, Transport-moving, Other-relative, White, Female,2352,1501,26, Trinadad&Tobago, <=50K
23, Private,276199, Some-college,13, Divorced, Exec-managerial, Husband, White, Female,4650,0,20, United-States, <=50K
23, Private,219371, HS-grad,12, Never-married, Other-service, Other-relative, White, Female,1756,1496,26, United-States, <=50K
23, Private,308028, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Female,1337,1582,25, United-States, <=50K
22, Private,224706, Some-college,12, Divorced, Craft-repair, Husband, White, Female,735,1740,26, United-States, <=50K
23, Private,217030, Bachelors,13, Divorced, Exec-managerial, Other-relative, White, Female,1547,1552,23, United-States, <=50K
24, Private,221546, Some-college,13, Never-married, Craft-repair, Own-child, White, Female,1936,0,24, United-States, <=50K
24, Private,251405, Some-college,12, Divorced, Craft-repair, Other-relative, White, Female,2751,1490,22, United-States, <=50K
23, Private,216492, Some-college,12, Never-married, Exec-managerial, Husband, White, Female,1737,1672,40, United-States, <=50K
27, Private,205767, Some-college,12, Divorced, Exec-managerial, Other-relative, White, Female,0,1599,40, United-States, <=50K
23, Private,227206, 9th,6, Never-married, Handlers-cleaners, Husband, White, Female,2025,1498,99, United-States, <=50K
39, Private,230440, Some-college,11, Divorced, Craft-repair, Husband, White, Female,298,0,24, United-States, <=50K
25, Private,227443, Some-college,12, Never-married, Craft-repair, Other-relative, White, Female,1804,1536,25, United-States, <=50K
23, Private,187942, Some-college,12, Never-married, Craft-repair, Wife, White, Female,1721,1530,22, United-States, <=50K
23, Private,167690, Some-college,12, Divorced, Craft-repair, Husband, White, Female,1193,1412,25, United-States, <=50K
21, Private,253404, Some-college,13, Never-married, Craft-repair, Own-child, White, Female,2465,1502,19, United-States, <=50K
26, Local-gov,231585, Some-college,12, Never-married, Exec-managerial, Other-relative, White, Female,2411,1354,24, United-States, <=50K
22, Private,221356, Some-college,9, Divorced, Craft-repair, Husband, White, Female,1076,0,24, United-States, <=50K
22, Private,304066, Some-college,12, Never-married, Exec-managerial, Own-child, White, Female,1587,1450,21, United-States, <=50K
23, Private,216272, 9th,12, Divorced, Craft-repair, Other-relative, White, Female,523,0,25, United-States, <=50K
24, Private,280567, Some-college,12, Divorced, Craft-repair, Husband, White, Female,0,1666,24, United-States, <=50K
24, Private,126569, Some-college,13, Married-civ-spouse, Craft-repair, Husband, White, Female,1733,1467,25, United-States, <=50K
21, Private,272579, HS-grad,12, Divorced, Exec-managerial, Other-relative, White, Female,2079,1493,24, United-States, <=50K
23, Private,249657, Some-college,9, Divorced, Craft-repair, Husband, White, Female,199,1434,35, United-States, <=50K
23, Private,221611, Some-college,13, Married-civ-spouse, Tech-support, Unmarried, White, Female,4069,1391,26, United-States, <=50K
21, Private,229245, 9th,13, Divorced, Prof-specialty, Husband, White, Female,681,1450,24, United-States, <=50K
23, Private,179695, Some-college,13, Divorced, Exec-managerial, Husband, White, Female,788,1479,23, United-States, >50K
22, Private,221680, 9th,13, Divorced, Exec-managerial, Husband, White, Female,1833,1455,25, United-States, <=50K
22, Private,218293, HS-grad,9, Divorced, Craft-repair, Husband, White, Female,1954,1517,40, United-States, >50K
22, Private,209526, Some-college,12, Divorced, Craft-repair, Wife, White, Female,1967,1452,24, United-States, <=50K
23, Self-emp-not-inc,224058, Some-college,12, Divorced, Craft-repair, Other-relative, White, Female,3397,1526,40, United-States, <=50K
35, Private,230719, Some-college,12, Divorced, Craft-repair, Other-relative, White, Female,2472,1486,45, United-States, <=50K
23, Local-gov,217678, Some-college,11, Divorced, Exec-managerial, Husband, White, Female,0,1600,22, United-States, <=50K
24, Private,228741, Some-college,12, Never-married, Exec-managerial, Husband, White, Female,1365,1431,26, United-States, <=50K
22, Private,212681, Some-college,13, Never-married, Exec-managerial, Husband, White, Female,2942,1500,25, United-States, <=50K
23, Private,253108, 9th,4, Never-married, Exec-managerial, Husband, White, Female,1753,1501,21, United-States, <=50K
23, Private,226754, 9th,13, Divorced, Exec-managerial, Other-relative, White, Female,1584,0,26, United-States, <=50K
23, Private,207902, Some-college,12, Divorced, Craft-repair, Husband, White, Female,1027,1498,25, United-States, >50K
24, Private,229864, Some-college,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1063,26, United-States, >50K
