Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,73.36,0,1.19,52,1725.97,0.0,0.03,0.84,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,1.62,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
3,0.0,0,2.87,19,900.92,0.03,0.03,0.0,0.42,May,2,1,8,1,Returning_Visitor,False,False
0,66.96,0,0.0,1,0.0,0.2,0.2,0.45,0.0,Nov,4,1,1,10,Returning_Visitor,True,False
13,388.3,8,169.41,67,604.15,0.0,0.02,24.27,0.0,May,2,2,4,2,Returning_Visitor,False,False
0,1.47,0,0.0,1,0.0,0.2,0.14,0.12,0.0,May,2,2,1,3,Returning_Visitor,False,False
0,1.49,0,0.0,45,995.96,0.02,0.03,0.0,0.0,Dec,4,1,3,3,Returning_Visitor,False,False
2,173.64,0,0.52,31,126.0,0.0,0.01,0.0,0.0,Jul,2,2,6,2,New_Visitor,False,False
0,0.0,0,0.0,30,242.92,0.0,0.02,16.16,0.0,Dec,2,10,7,1,Returning_Visitor,True,True
0,0.0,0,1.98,4,111.19,0.0,0.03,0.0,0.0,May,1,1,6,1,Returning_Visitor,True,False
5,51.5,0,0.0,66,1954.75,0.0,0.01,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
2,94.0,0,0.0,6,97.0,0.0,0.03,0.79,0.0,Mar,3,3,1,10,Returning_Visitor,False,False
3,52.27,0,0.87,28,647.62,0.0,0.01,0.45,0.0,Dec,3,2,3,2,New_Visitor,False,False
2,125.0,0,1.02,37,777.62,0.03,0.08,0.0,0.0,May,2,1,8,1,Returning_Visitor,False,False
0,1.49,0,0.0,39,487.0,0.0,0.1,0.0,0.0,May,1,1,4,2,Returning_Visitor,True,False
0,0.0,0,0.0,12,103.0,0.13,0.17,0.44,0.6,Dec,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,2.37,37,1775.24,0.0,0.02,0.0,0.0,Nov,2,6,5,3,Returning_Visitor,True,False
0,0.0,0,0.0,37,974.25,0.0,0.03,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,104.4,0.03,0.05,0.0,0.0,Nov,2,2,7,3,Returning_Visitor,False,True
2,5.17,0,0.0,17,70.2,0.03,0.05,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,29,1137.17,0.0,0.01,2.4,0.0,May,1,8,1,11,Returning_Visitor,True,True
2,12.3,1,0.59,32,2230.6,0.01,0.02,0.46,0.0,Jul,2,2,9,1,Returning_Visitor,False,False
2,108.0,0,0.62,37,1209.56,0.02,0.03,0.28,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,1.47,0,0.95,39,1411.78,0.01,0.03,0.28,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
4,406.0,0,4.43,37,2570.43,0.0,0.02,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,True,False
11,225.22,2,106.8,68,1607.17,0.01,0.03,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,True
3,28.0,0,1.21,42,1640.09,0.0,0.01,80.04,0.0,May,2,2,1,2,Returning_Visitor,True,True
2,5.0,0,1.22,45,145.34,0.0,0.02,0.0,0.8,May,2,1,8,2,New_Visitor,False,False
0,1.49,0,0.66,22,584.5,0.01,0.03,0.0,0.0,May,2,1,9,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.13,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
7,1.62,0,1.45,41,2305.66,0.0,0.01,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,True
3,14.0,0,0.0,36,947.88,0.0,0.01,0.65,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
7,32.36,0,3.02,27,1538.06,0.01,0.04,3.11,0.0,Jul,3,2,3,2,Returning_Visitor,False,False
0,1.63,0,0.0,2,0.0,0.2,0.2,0.94,0.0,Dec,1,2,9,2,New_Visitor,False,False
0,3.06,0,1.3,19,245.61,0.0,0.03,0.21,0.0,Nov,1,1,4,10,Returning_Visitor,True,True
0,0.0,0,0.97,4,66.0,0.0,0.03,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
9,266.74,4,1312.4,26,743.48,0.0,0.02,9.28,0.01,Nov,2,7,1,2,Returning_Visitor,True,True
3,128.95,1,114.0,401,14568.16,0.01,0.02,3.55,0.0,Mar,2,2,4,1,Returning_Visitor,False,True
4,103.14,0,0.0,13,251.28,0.0,0.01,0.71,0.0,Sep,2,2,9,2,New_Visitor,False,False
0,0.0,1,297.2,8,320.27,0.0,0.04,0.12,0.0,Mar,2,2,1,20,Returning_Visitor,False,True
0,0.0,0,0.39,18,103.83,0.03,0.05,0.22,0.0,May,2,2,3,3,Returning_Visitor,False,False
1,3.75,0,0.0,28,2195.58,0.0,0.03,8.39,0.0,May,1,1,3,2,Returning_Visitor,False,True
2,171.85,0,2.63,21,1494.5,0.01,0.01,0.0,0.0,May,2,2,7,2,Returning_Visitor,False,False
1,0.0,0,0.0,45,1296.0,0.0,0.01,0.0,0.0,Nov,2,5,2,3,Returning_Visitor,False,False
3,47.3,0,2.0,29,858.2,0.0,0.01,0.0,0.0,Oct,2,1,3,2,New_Visitor,False,True
2,60.08,0,0.0,19,1635.44,0.06,0.02,0.0,0.0,Nov,2,2,8,2,Returning_Visitor,True,False
3,176.25,0,0.0,13,1183.05,0.0,0.04,0.21,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2,40.0,2,4.3,17,481.67,0.02,0.04,32.65,0.0,Mar,2,7,3,2,Returning_Visitor,False,False
1,171.64,0,0.0,11,127.26,0.0,0.02,0.09,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
10,593.47,1,1.12,39,1110.97,0.0,0.01,112.44,0.0,Sep,2,2,7,2,Returning_Visitor,False,False
10,114.49,0,0.0,35,1110.58,0.0,0.01,16.36,0.0,Nov,2,2,3,3,Returning_Visitor,False,True
0,32.25,0,2.46,29,669.97,0.01,0.02,0.0,0.0,Mar,1,2,6,2,Returning_Visitor,False,False
0,0.0,1,28.0,34,276.0,0.0,0.01,0.54,0.0,May,2,5,9,2,New_Visitor,False,False
0,0.0,0,0.0,14,250.5,0.0,0.05,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,True,False
2,125.5,0,0.0,6,103.56,0.0,0.03,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
1,18.26,0,1.38,34,733.89,0.0,0.0,0.0,0.8,May,2,2,1,2,New_Visitor,False,False
10,164.07,0,1.73,37,1553.52,0.01,0.01,0.11,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,1.59,0,5.97,36,343.25,0.0,0.02,49.36,0.0,Nov,2,2,2,7,Returning_Visitor,True,True
1,124.51,0,0.0,37,1936.55,0.0,0.02,5.51,0.0,Mar,2,1,3,2,Returning_Visitor,False,False
1,0.0,0,2.8,40,275.17,0.0,0.02,0.0,0.0,Nov,4,2,6,3,Returning_Visitor,False,False
2,169.85,0,0.0,58,2034.26,0.01,0.03,0.09,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
3,42.0,0,1.51,23,1624.5,0.01,0.02,0.08,0.0,Nov,2,5,3,3,Returning_Visitor,True,False
0,1.52,0,0.0,12,210.5,0.03,0.05,0.26,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,4.36,0,0.79,14,1432.7,0.0,0.09,1.07,0.0,Nov,2,2,1,6,Returning_Visitor,False,False
2,3.86,0,0.0,10,1656.67,0.06,0.1,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
3,0.0,0,2.1,37,1434.91,0.0,0.03,0.0,0.0,Dec,8,1,1,2,Returning_Visitor,False,False
1,171.01,0,2.38,15,1581.61,0.0,0.01,43.03,0.0,Dec,1,1,3,2,New_Visitor,False,True
0,6.28,0,2.37,4,568.48,0.05,0.07,0.52,0.4,May,2,2,1,1,Returning_Visitor,False,False
9,37.5,0,0.46,128,1216.77,0.01,0.02,0.0,0.0,May,3,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.49,3,173.39,0.2,0.11,0.0,0.0,Dec,1,1,7,3,Returning_Visitor,False,False
9,965.5,0,0.0,17,1895.13,0.01,0.01,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,36,553.5,0.0,0.01,35.98,0.0,May,2,5,3,2,Returning_Visitor,False,True
2,26.18,6,665.5,14,1193.32,0.0,0.04,0.0,0.0,Sep,2,2,3,10,Returning_Visitor,False,False
5,41.03,0,0.0,12,253.6,0.0,0.02,0.0,0.0,Sep,3,2,4,4,Returning_Visitor,False,False
2,0.0,0,0.0,91,1574.1,0.0,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
6,8.25,2,126.0,146,739.38,0.01,0.02,1.52,0.4,May,2,2,3,1,Returning_Visitor,False,False
0,1.54,0,0.0,5,196.5,0.0,0.03,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
2,208.4,0,1.17,13,177.73,0.0,0.03,0.0,0.0,May,2,1,8,4,Returning_Visitor,False,False
0,0.0,0,0.11,5,476.0,0.01,0.09,0.96,0.0,May,2,4,1,1,Returning_Visitor,True,False
0,0.0,0,1.1,65,6053.47,0.01,0.03,5.43,0.0,Sep,2,4,9,3,Returning_Visitor,True,False
0,0.0,0,0.8,6,41.67,0.0,0.04,1.19,0.0,Dec,2,2,4,2,New_Visitor,False,False
