Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,229.67,3,175.49,34,2359.87,0.0,0.02,32.83,0.0,Jul,2,2,7,1,New_Visitor,False,False
2,214.29,2,12.98,22,604.1,0.1,0.1,1.57,0.06,May,3,2,9,1,Returning_Visitor,False,False
3,279.26,0,8.2,31,738.89,0.02,0.03,0.76,0.09,May,3,2,4,3,Returning_Visitor,False,False
4,228.05,4,46.68,29,1030.41,0.02,0.07,2.38,0.01,Oct,3,2,4,1,Returning_Visitor,True,False
5,428.06,8,163.52,69,1833.4,0.06,0.02,22.29,0.0,May,2,2,8,1,New_Visitor,False,False
4,309.17,0,30.11,50,1110.22,0.04,0.03,3.3,0.01,May,3,2,1,2,New_Visitor,False,False
3,270.47,3,19.94,45,1275.51,0.01,0.04,0.84,0.03,Nov,1,1,4,2,Returning_Visitor,False,False
3,193.43,3,0.0,4,760.82,0.0,0.01,25.81,0.0,May,2,2,7,3,New_Visitor,False,False
3,195.76,3,17.17,11,576.22,0.01,0.05,2.41,0.0,Oct,2,2,4,5,New_Visitor,False,True
1,0.0,2,10.53,11,417.41,0.08,0.11,0.28,0.01,May,1,4,4,2,Returning_Visitor,False,False
7,257.16,5,159.68,73,1954.75,0.01,0.02,23.49,0.01,Jul,2,2,1,1,Returning_Visitor,False,False
3,94.0,2,36.36,39,1826.9,0.01,0.02,12.65,0.01,May,2,2,3,1,New_Visitor,False,False
3,58.0,3,13.24,20,647.62,0.0,0.01,0.0,0.01,Nov,2,2,7,3,New_Visitor,False,False
2,785.1,3,32.57,14,966.97,0.07,0.03,0.39,0.02,May,3,2,8,1,Returning_Visitor,False,False
2,105.58,2,16.24,25,821.94,0.1,0.1,0.82,0.02,May,1,4,4,2,Returning_Visitor,False,False
2,173.45,2,0.0,21,640.37,0.06,0.11,1.32,0.01,May,3,2,4,2,Returning_Visitor,False,False
4,254.91,2,26.81,33,1090.78,0.01,0.03,3.02,0.01,Jul,2,2,4,1,Returning_Visitor,False,False
3,0.0,2,26.49,21,946.07,0.02,0.05,0.46,0.01,Sep,1,1,3,1,Returning_Visitor,False,False
4,255.05,2,46.47,31,1033.59,0.01,0.03,5.24,0.01,Jul,3,2,4,2,New_Visitor,False,True
3,312.93,2,5.19,17,541.38,0.03,0.05,1.17,0.04,May,3,2,4,3,Returning_Visitor,False,False
5,166.59,5,51.58,29,910.54,0.01,0.02,22.05,0.01,May,2,2,2,11,Returning_Visitor,True,True
5,81.6,2,203.04,76,1573.86,0.01,0.02,4.86,0.0,Jul,2,2,3,1,New_Visitor,False,False
4,295.54,3,47.67,41,982.55,0.01,0.04,2.58,0.01,May,2,2,4,1,New_Visitor,False,False
4,245.73,3,54.71,40,1278.78,0.01,0.03,12.13,0.0,Dec,2,2,4,2,New_Visitor,False,False
4,188.1,0,21.74,26,761.01,0.01,0.04,1.27,0.01,Sep,3,2,4,2,Returning_Visitor,False,False
4,216.17,3,46.16,40,962.85,0.02,0.03,1.5,0.01,Jul,2,2,1,1,New_Visitor,False,True
5,251.9,3,40.01,32,945.58,0.01,0.04,1.81,0.01,Jul,3,2,4,1,Returning_Visitor,False,True
2,5.0,2,15.98,20,413.04,0.03,0.08,0.0,0.01,May,3,2,4,2,Returning_Visitor,False,False
3,691.22,1,0.0,24,958.65,0.02,0.03,0.78,0.43,May,3,2,9,3,Returning_Visitor,False,False
1,0.0,2,19.77,4,0.0,0.14,0.12,0.0,0.01,May,3,2,4,1,Returning_Visitor,False,False
5,200.63,2,0.0,48,990.86,0.01,0.03,4.39,0.01,Jul,2,2,4,2,Returning_Visitor,False,True
5,210.88,5,145.61,76,2563.46,0.01,0.02,7.11,0.01,Jul,2,2,1,1,Returning_Visitor,False,False
4,253.79,3,35.66,30,875.92,0.02,0.05,3.59,0.01,Jul,3,2,4,1,Returning_Visitor,False,False
4,268.22,2,34.39,34,1131.11,0.01,0.03,2.37,0.01,Jul,3,2,4,1,New_Visitor,False,False
3,205.86,2,21.1,30,912.45,0.05,0.08,0.78,0.02,May,1,2,4,2,Returning_Visitor,False,True
4,242.98,3,39.62,33,961.18,0.02,0.05,1.86,0.01,May,3,2,4,2,Returning_Visitor,False,False
8,248.75,3,152.62,57,743.48,0.02,0.02,18.91,0.01,Jul,2,2,1,3,Returning_Visitor,False,True
4,427.62,3,190.76,84,4234.27,0.01,0.02,15.27,0.01,Nov,2,2,1,2,New_Visitor,False,True
4,303.65,2,0.0,25,1020.72,0.01,0.04,3.68,0.01,May,3,2,3,1,New_Visitor,False,False
2,0.0,1,18.49,28,897.08,0.06,0.07,1.45,0.02,May,2,2,9,5,Returning_Visitor,False,True
4,287.63,0,10.75,33,694.82,0.01,0.03,0.0,0.02,May,3,2,4,1,Returning_Visitor,False,False
4,0.0,1,0.0,42,1020.0,0.01,0.03,1.24,0.01,Sep,3,4,3,2,Returning_Visitor,False,True
