Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,84.25,0,0.0,52,1467.86,0.0,0.03,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,43,1444.24,0.2,0.02,0.0,0.0,May,1,1,4,2,Returning_Visitor,False,False
0,0.0,0,1.95,19,1481.03,0.0,0.02,0.0,0.6,May,2,1,1,1,Returning_Visitor,False,False
3,26.86,0,1.95,1,1473.93,0.2,0.2,0.0,0.0,Nov,2,1,1,10,Returning_Visitor,False,False
13,388.3,0,1.95,43,6483.77,0.0,0.02,24.27,0.0,May,2,2,4,2,Returning_Visitor,False,False
3,0.0,0,0.0,1,1455.25,0.2,0.2,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0,26.63,0,1.95,45,1970.0,0.02,0.04,0.0,0.0,Nov,2,1,1,2,Returning_Visitor,False,False
3,26.55,0,0.0,4,126.0,0.0,0.01,0.19,0.0,May,2,2,6,5,New_Visitor,False,False
0,0.0,0,0.0,43,1463.05,0.0,0.02,16.16,0.0,Dec,2,10,1,2,Returning_Visitor,True,True
0,0.0,0,1.96,2,19.0,0.0,0.1,0.19,0.0,May,1,1,6,1,Returning_Visitor,True,False
3,51.5,0,1.96,43,1954.75,0.0,0.0,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
2,94.0,0,1.96,5,97.0,0.0,0.03,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
1,26.29,0,0.0,33,1460.89,0.0,0.02,0.19,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
2,125.0,0,0.0,7,1465.23,0.03,0.08,0.19,0.0,May,1,1,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,487.0,0.0,0.1,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,True,False
0,0.0,0,0.0,12,103.0,0.13,0.17,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,1.96,75,1775.24,0.0,0.02,0.0,0.0,Nov,2,6,5,3,Returning_Visitor,True,False
0,0.0,0,0.0,77,1903.6,0.0,0.03,0.19,0.0,Nov,2,1,3,2,Returning_Visitor,False,False
3,0.0,0,1.96,6,60.25,0.03,0.02,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,True
0,0.0,0,1.96,8,70.2,0.03,0.06,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,29,1137.17,0.0,0.01,0.19,0.0,May,2,8,1,11,Returning_Visitor,True,True
2,81.6,1,0.0,32,2230.6,0.01,0.02,0.19,0.0,Jul,2,2,9,1,Returning_Visitor,False,False
1,26.66,0,0.0,37,1209.56,0.02,0.03,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,43,805.79,0.0,0.01,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
4,406.0,0,0.0,55,1483.8,0.0,0.02,0.19,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
11,225.22,2,106.8,68,1607.17,0.01,0.03,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,True
2,28.0,0,1.97,42,1329.67,0.0,0.0,0.19,0.0,Nov,2,2,1,4,Returning_Visitor,False,True
2,5.0,0,0.0,0,0.0,0.0,0.07,0.0,0.0,May,2,1,1,5,Returning_Visitor,False,False
