Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,141.42,0,139.81,52,1725.97,0.0,0.03,16.24,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.08,0.07,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
2,0.0,0,0.0,19,900.92,0.04,0.02,0.0,0.21,May,1,1,8,1,Returning_Visitor,False,False
2,122.69,0,139.69,1,2238.33,0.2,0.07,0.0,0.0,Mar,4,1,3,10,Returning_Visitor,True,False
13,388.3,8,417.0,67,2644.85,0.0,0.02,19.21,0.0,May,2,2,4,2,Returning_Visitor,False,False
0,0.0,2,0.0,27,2305.9,0.2,0.2,0.0,0.37,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,139.9,28,2525.64,0.02,0.04,0.0,0.16,June,4,1,3,3,Returning_Visitor,False,False
3,90.0,0,0.0,4,2408.03,0.04,0.01,0.0,0.0,May,2,2,1,5,New_Visitor,False,False
0,123.25,0,140.24,11,242.92,0.0,0.04,16.16,0.0,Dec,2,10,7,2,Returning_Visitor,True,True
0,0.0,0,138.19,25,19.0,0.09,0.1,0.0,0.15,Mar,1,1,6,1,Returning_Visitor,False,False
7,51.5,2,0.0,59,1954.75,0.0,0.0,16.06,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
2,129.8,2,0.0,25,97.0,0.0,0.03,15.36,0.16,May,3,3,1,2,Returning_Visitor,False,False
3,58.0,0,0.0,27,647.62,0.0,0.03,0.0,0.0,Nov,3,2,3,2,New_Visitor,False,False
2,125.0,0,0.0,7,49.0,0.06,0.08,15.2,0.25,May,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,139.96,27,487.0,0.0,0.1,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,True,False
0,0.0,2,0.0,12,103.0,0.08,0.17,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,2,140.55,31,2559.56,0.0,0.02,0.0,0.22,May,2,6,5,3,Returning_Visitor,True,False
2,0.0,2,0.0,28,1903.6,0.04,0.03,16.16,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
2,130.79,0,0.0,6,2410.18,0.03,0.07,0.0,0.16,Nov,2,2,7,2,Returning_Visitor,False,True
0,0.0,0,139.77,8,70.2,0.03,0.06,15.32,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
0,0.0,0,140.04,27,2321.98,0.04,0.01,15.39,0.16,May,1,8,1,11,Returning_Visitor,True,True
4,81.6,3,148.5,41,2230.6,0.01,0.02,0.0,0.0,Dec,2,2,9,1,Returning_Visitor,False,False
