Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,84.25,0,0.0,39,1725.97,0.0,0.03,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,1,55.51,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
0,0.0,0,4.63,19,900.92,0.03,0.03,0.1,0.6,May,1,1,8,1,Returning_Visitor,False,False
0,4.76,1,7.65,44,1438.34,0.06,0.02,0.0,0.02,Nov,4,1,4,2,Returning_Visitor,True,False
6,388.3,8,417.0,67,1068.3,0.0,0.01,24.27,-0.01,May,2,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
1,0.0,0,0.0,45,1970.0,0.02,0.04,0.0,-0.0,June,4,1,3,3,Returning_Visitor,False,False
0,90.0,0,0.0,4,294.18,0.0,0.01,48.0,0.0,May,2,2,6,5,New_Visitor,False,False
0,13.73,1,13.54,11,242.92,0.0,0.02,7.62,0.0,Dec,2,10,8,2,Returning_Visitor,True,True
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,May,1,1,2,1,Returning_Visitor,True,False
7,51.5,1,0.0,59,2335.76,0.0,0.03,0.0,-0.01,Dec,2,2,3,1,Returning_Visitor,False,False
2,94.0,0,0.0,5,97.0,0.0,0.03,-0.12,0.0,Mar,3,3,1,1,Returning_Visitor,False,False
2,58.0,0,0.0,17,647.62,0.0,0.01,0.0,-0.0,Dec,2,2,3,2,New_Visitor,False,False
2,125.0,0,0.0,7,49.0,0.03,0.03,0.0,0.0,May,1,1,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,487.0,0.0,0.1,0.0,0.0,Nov,1,1,4,10,Returning_Visitor,True,False
0,0.0,0,0.0,0,103.0,0.18,0.17,-0.25,0.6,May,2,2,1,3,Returning_Visitor,False,False
2,0.0,0,0.0,75,1775.24,0.0,0.02,0.0,0.0,Nov,2,2,7,3,Returning_Visitor,True,False
0,19.4,0,3.53,77,1903.6,0.0,0.03,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,4.02,6,60.25,0.03,0.07,0.0,0.0,Nov,2,2,7,3,Returning_Visitor,False,True
0,0.0,0,6.77,6,70.2,0.03,0.06,0.52,0.0,Mar,1,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,24,1137.17,0.0,0.01,29.71,0.52,May,1,8,1,11,Returning_Visitor,True,True
2,81.6,1,0.0,32,2230.6,0.01,0.02,0.0,0.01,Jul,2,2,9,1,Returning_Visitor,False,False
1,16.29,0,-0.24,37,1209.56,0.01,0.03,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
5,68.15,0,0.0,39,805.79,0.01,0.01,1.94,-0.01,Dec,2,2,4,1,Returning_Visitor,False,False
11,406.0,1,16.24,55,1016.92,0.0,0.02,0.0,-0.0,Nov,3,2,4,2,Returning_Visitor,True,False
11,407.62,0,79.61,68,3160.33,0.01,0.02,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,True
2,28.0,1,0.0,42,1329.67,0.0,0.0,80.04,0.0,May,1,2,1,4,Returning_Visitor,True,True
2,5.0,0,0.0,0,0.0,0.0,0.07,0.0,0.8,May,1,1,8,5,New_Visitor,False,False
1,0.0,0,4.63,22,584.5,0.02,0.04,0.74,0.0,May,4,1,9,4,Returning_Visitor,False,False
0,3.16,0,0.0,1,59.36,0.2,0.2,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
6,268.42,0,0.0,41,3711.86,0.0,0.01,21.46,-0.0,Nov,2,2,7,2,Returning_Visitor,False,True
3,14.0,0,-0.75,36,615.64,0.0,0.02,0.0,-0.01,Dec,2,2,1,10,Returning_Visitor,False,False
7,53.48,1,137.09,66,1538.06,0.01,0.03,11.16,-0.0,Jul,3,2,3,2,Returning_Visitor,False,False
1,0.0,0,7.36,27,0.0,0.2,-0.01,0.0,0.0,Nov,8,2,9,2,New_Visitor,False,False
0,0.0,0,0.0,4,87.88,0.0,0.16,-1.12,0.0,Nov,1,1,4,10,Returning_Visitor,True,True
1,119.59,0,0.0,4,66.0,0.0,0.08,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
9,266.74,1,1312.4,26,743.48,0.0,0.02,9.28,0.0,Nov,2,2,1,2,Returning_Visitor,True,True
5,41.7,1,114.0,401,14568.16,0.03,0.02,2.94,0.0,Nov,2,2,4,1,Returning_Visitor,False,True
1,59.53,0,0.0,10,183.65,0.0,0.01,0.0,0.0,Sep,2,2,9,2,New_Visitor,False,False
0,0.0,1,14.04,8,320.27,0.0,0.04,7.6,0.0,Oct,2,2,1,20,Returning_Visitor,False,True
0,3.76,0,0.0,18,103.83,0.03,0.05,0.37,0.0,May,1,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,35,852.44,0.01,0.02,8.39,0.0,Oct,1,1,1,2,Returning_Visitor,False,True
1,40.0,0,0.31,41,1494.5,0.0,0.0,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1,7.71,0,0.0,31,1296.0,0.0,0.01,0.0,0.0,Dec,2,2,2,3,Returning_Visitor,False,False
3,47.3,0,0.0,14,550.2,0.0,0.01,3.04,0.0,Oct,4,1,3,5,New_Visitor,False,True
0,29.72,0,-1.5,30,730.69,0.06,0.09,0.82,0.13,Nov,3,2,8,13,Returning_Visitor,True,False
5,176.25,0,-0.6,33,1183.05,0.0,0.02,0.67,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2,87.57,2,162.0,17,481.67,0.02,0.03,0.63,-0.01,Mar,2,2,3,1,Returning_Visitor,False,False
1,27.5,0,-0.67,11,243.67,0.03,0.04,-0.2,-0.0,Mar,3,2,1,3,Returning_Visitor,False,False
10,593.47,1,21.2,39,1110.97,0.0,0.02,112.44,0.0,Sep,2,2,3,2,Returning_Visitor,False,False
5,79.79,0,0.0,61,1693.98,0.0,0.01,16.36,0.0,Nov,2,2,3,3,Returning_Visitor,False,True
0,0.0,0,0.0,6,669.97,0.01,0.02,-0.78,-0.0,Mar,1,2,6,2,Returning_Visitor,False,False
0,0.0,1,11.46,12,276.0,0.01,0.01,0.0,0.0,May,2,5,9,2,New_Visitor,False,False
0,0.0,0,0.0,9,250.5,0.0,0.04,0.21,0.0,Mar,2,2,7,1,Returning_Visitor,True,False
2,40.89,0,0.0,6,162.75,-0.0,0.03,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
3,29.0,0,-0.97,25,381.36,0.0,0.0,17.19,0.03,May,2,2,1,2,New_Visitor,False,False
4,164.07,0,0.0,37,1553.52,0.0,0.01,0.0,-0.0,Sep,2,2,1,2,Returning_Visitor,False,False
6,0.0,0,0.0,14,343.25,0.03,0.03,17.63,0.01,Nov,2,2,2,7,Returning_Visitor,False,True
4,76.0,0,0.0,39,1936.55,0.0,0.02,5.51,0.0,Mar,4,1,3,2,Returning_Visitor,False,False
2,17.44,0,0.0,32,938.21,0.0,0.02,0.0,0.0,Nov,4,2,6,3,Returning_Visitor,False,False
3,92.44,0,0.0,58,2034.26,0.01,0.04,0.0,-0.0,Nov,2,2,1,1,Returning_Visitor,False,True
7,141.68,0,10.92,23,502.52,0.01,0.03,0.0,0.0,Dec,2,5,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,13,480.72,0.03,0.05,-0.18,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,11.56,0,0.86,14,291.6,0.0,0.09,-0.06,1.0,May,2,2,1,4,Returning_Visitor,True,False
0,-3.04,0,0.0,10,1656.67,0.06,0.1,0.0,0.0,Mar,4,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,23,1434.91,0.01,0.03,0.0,-0.01,Dec,1,1,1,2,Returning_Visitor,False,False
1,27.74,0,2.99,15,688.18,0.0,0.01,43.03,0.0,Dec,1,1,3,2,New_Visitor,False,True
0,0.0,0,-1.53,4,568.48,0.07,0.07,0.0,0.4,May,2,2,1,7,Returning_Visitor,False,False
0,-8.08,0,0.0,128,1799.14,0.01,0.02,0.0,0.8,May,3,2,3,13,Returning_Visitor,False,False
0,4.48,0,0.89,2,-73.68,0.2,0.2,0.0,-0.0,Dec,1,1,7,3,Returning_Visitor,False,False
7,965.5,0,0.0,30,1895.13,-0.0,0.01,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,14,553.5,0.0,0.03,0.53,0.0,May,2,5,1,4,Returning_Visitor,False,True
2,26.18,0,665.5,14,661.58,0.04,0.04,0.22,0.0,Dec,3,2,1,10,Returning_Visitor,True,False
5,39.7,0,9.47,121,2082.69,0.0,0.02,0.0,0.0,Sep,2,2,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,91,4519.34,0.0,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
11,200.22,3,126.0,146,3941.55,0.01,0.02,5.94,0.4,May,2,2,3,2,Returning_Visitor,False,False
0,9.84,0,0.0,8,295.3,0.0,0.03,-1.03,-0.01,Mar,2,2,1,10,Returning_Visitor,False,False
2,208.4,0,0.0,13,177.73,0.0,0.03,5.62,0.0,May,1,1,8,4,Returning_Visitor,False,False
0,0.0,0,0.0,5,476.0,0.01,0.09,0.0,0.0,May,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,65,6053.47,0.01,0.03,0.7,0.0,Sep,2,4,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,41.67,0.0,0.04,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
0,36.73,0,0.0,2,0.0,0.2,0.2,1.21,0.0,Nov,2,10,2,10,Returning_Visitor,False,False
8,259.83,0,0.0,26,535.47,0.01,0.01,20.23,0.0,May,2,2,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,11,58.0,0.0,0.04,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,-49.33,0.0,0.05,0.09,-0.0,Nov,2,2,9,1,Returning_Visitor,False,False
2,318.2,0,0.0,16,117.0,0.05,0.05,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
1,0.0,0,0.0,26,1062.67,0.0,0.01,35.8,0.0,Sep,4,1,1,4,New_Visitor,False,True
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
3,201.85,2,12.92,35,1458.94,0.0,0.04,0.0,0.0,Aug,3,2,3,1,New_Visitor,False,False
4,173.26,0,0.0,49,1997.38,0.02,0.02,20.67,0.0,Nov,3,2,3,1,Returning_Visitor,False,True
1,19.2,0,2.35,22,443.83,0.0,0.02,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,False,False
9,364.33,2,19.0,145,4716.95,0.01,0.03,5.05,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
6,299.0,0,-8.8,36,696.4,0.01,0.0,25.7,0.0,May,2,2,2,4,New_Visitor,True,False
0,11.08,0,0.7,12,480.66,0.02,0.02,0.0,0.0,May,2,4,7,4,Returning_Visitor,True,False
0,0.0,0,0.0,10,214.25,0.0,0.03,-0.19,-0.01,Mar,3,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,14,801.8,0.0,0.0,-0.25,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,1.45,16,727.5,0.0,0.02,0.28,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
3,118.43,1,11.0,15,277.35,0.0,0.02,0.0,0.0,Sep,2,2,9,1,Returning_Visitor,False,False
8,290.58,3,172.0,15,176.82,0.02,0.07,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,48.5,2,32.0,45,2336.32,0.02,0.04,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,137.0,0.0,0.08,0.2,0.0,May,4,1,3,3,Returning_Visitor,False,False
3,65.93,0,0.0,17,524.93,-0.0,0.01,25.28,0.0,Dec,2,2,2,1,Returning_Visitor,False,True
0,2.41,0,0.6,143,4977.85,0.01,0.02,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
4,853.74,2,25.94,584,24844.16,0.0,0.01,4.51,0.0,Nov,2,4,3,2,Returning_Visitor,False,False
2,36.6,0,0.0,10,753.1,0.0,0.02,3.13,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
4,118.8,0,0.0,11,805.5,0.01,0.03,0.0,-0.01,Oct,1,1,3,3,Returning_Visitor,False,False
0,5.1,0,0.0,1,0.0,0.2,0.2,0.0,0.01,Dec,2,2,6,13,Returning_Visitor,False,False
3,294.2,2,352.04,60,1994.02,0.01,0.04,0.0,0.0,Sep,3,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,24,213.5,0.0,0.05,-0.81,-0.01,Mar,2,5,1,1,Returning_Visitor,True,False
0,22.38,0,0.0,17,1040.1,0.0,0.01,5.28,0.0,Dec,2,2,5,2,New_Visitor,False,True
1,7.1,0,0.0,35,1011.95,0.0,0.04,0.0,-0.01,June,2,2,3,4,Returning_Visitor,False,False
8,144.5,4,181.72,52,2826.79,0.02,0.02,0.0,0.0,May,3,2,3,13,Returning_Visitor,True,False
0,0.0,0,0.0,1,132.51,0.2,0.19,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
9,232.48,0,2.01,27,399.69,0.0,0.01,31.17,0.0,Mar,1,1,7,2,New_Visitor,False,False
0,0.0,0,2.35,40,2990.54,0.02,0.04,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,False
0,19.54,0,0.0,10,314.64,-0.0,0.02,17.3,-0.0,Oct,2,2,5,2,New_Visitor,True,True
2,94.73,1,2.0,11,288.84,0.0,0.01,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,-1.19,12,366.32,0.02,0.04,0.35,0.43,May,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,202.36,0.2,0.21,0.0,0.03,May,1,1,3,3,Returning_Visitor,False,False
0,1.1,0,0.0,11,143.0,0.0,0.01,0.0,0.0,May,2,10,8,2,Returning_Visitor,False,False
10,289.08,1,-1.29,11,1902.48,0.04,0.06,1.68,0.21,May,2,2,5,1,Returning_Visitor,False,False
7,97.3,1,18.27,18,1171.07,0.01,0.02,11.08,0.0,Dec,2,2,7,1,Returning_Visitor,False,False
2,87.25,0,1.48,71,3014.57,0.03,0.03,0.08,0.8,May,2,4,3,3,Returning_Visitor,False,False
2,305.91,1,6.68,101,6038.24,0.0,0.03,51.36,0.0,Nov,2,4,3,2,Returning_Visitor,True,True
4,192.89,1,68.45,73,2910.63,0.01,0.02,25.05,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,28,0.0,0.2,0.19,0.0,0.37,May,3,2,6,6,Returning_Visitor,True,False
3,73.32,2,0.0,258,2805.54,0.01,0.01,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
0,0.0,1,257.0,31,1906.8,-0.0,0.05,22.63,0.4,May,2,2,2,11,Returning_Visitor,False,True
2,334.25,4,92.17,23,70.75,0.0,0.03,0.0,0.0,Dec,1,1,3,10,Returning_Visitor,True,False
3,49.66,0,0.0,2,227.58,0.0,0.07,21.48,0.0,Oct,1,8,6,20,Returning_Visitor,True,True
0,0.0,0,0.0,7,379.47,0.02,0.07,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,False,False
4,248.67,2,382.33,30,1234.99,-0.0,0.02,9.51,0.16,May,3,2,2,2,Returning_Visitor,False,True
9,424.0,0,0.0,6,456.87,0.0,0.04,6.09,0.0,Nov,3,5,1,5,New_Visitor,False,False
3,37.2,1,0.0,15,14.0,0.0,0.03,0.0,0.01,Sep,2,7,7,2,New_Visitor,True,False
7,248.16,3,225.42,147,2956.54,0.01,0.03,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,True
0,0.0,0,0.0,10,1507.44,0.0,0.02,0.0,0.0,Nov,2,2,3,8,Returning_Visitor,False,False
0,0.0,0,0.0,12,1611.9,0.0,0.01,0.0,-0.0,Oct,2,2,3,4,Returning_Visitor,False,False
0,11.38,0,0.0,56,1510.01,0.07,0.09,-0.11,0.0,Aug,3,2,1,3,Returning_Visitor,False,False
0,0.0,1,2.16,23,2434.46,0.01,0.04,0.0,0.0,Jul,2,4,2,1,Returning_Visitor,False,False
2,58.57,0,13.5,16,1005.85,0.0,0.01,-0.19,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.04,28,1201.82,0.0,0.03,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.02,0.0,0.0,Aug,3,3,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,48,2235.0,0.0,0.03,9.13,0.0,May,2,2,7,2,Returning_Visitor,False,False
1,12.0,0,3.25,24,919.9,0.0,0.02,7.37,0.0,Aug,2,5,4,2,Returning_Visitor,False,True
0,5.88,0,0.0,16,287.61,0.02,0.04,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
0,-3.76,0,0.0,12,347.91,0.0,0.04,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
3,24.5,0,0.0,27,501.56,0.0,0.01,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,4.84,17,169.99,0.01,0.03,21.27,0.0,Jul,2,2,7,2,New_Visitor,False,True
0,96.0,6,38.63,16,1902.33,0.01,0.02,0.0,0.0,Nov,3,2,7,1,Returning_Visitor,True,False
0,-3.4,0,0.0,3,174.59,0.08,0.09,0.0,-0.01,June,3,2,2,1,Returning_Visitor,False,False
4,97.75,1,-1.63,12,257.42,0.01,0.03,-0.14,-0.01,Nov,3,2,6,3,Returning_Visitor,False,False
5,67.59,2,15.0,34,875.52,0.0,0.02,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
0,0.24,0,2.55,5,155.25,0.0,0.12,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
1,22.89,0,0.0,148,3486.19,0.01,0.02,0.0,0.0,Nov,3,2,4,1,Returning_Visitor,False,False
0,0.0,0,2.59,3,45.0,0.02,0.07,-0.36,0.0,Dec,2,5,1,3,Returning_Visitor,False,False
1,100.0,0,0.0,9,246.17,0.0,0.03,0.0,0.0,Dec,3,2,8,2,Returning_Visitor,True,False
0,0.0,0,0.0,20,709.75,0.03,0.04,-0.09,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
5,351.65,0,-1.43,25,1011.32,0.02,0.05,3.32,0.0,May,3,2,2,1,Returning_Visitor,False,True
0,1.91,0,0.0,41,2962.6,0.01,0.03,0.0,0.4,May,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,117.0,0.08,0.09,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
2,39.4,0,0.0,30,673.65,0.04,0.06,5.03,0.0,Nov,4,2,6,3,Returning_Visitor,True,True
0,0.0,5,161.5,60,1911.44,0.01,0.01,31.32,0.0,May,2,2,6,2,Returning_Visitor,False,True
19,341.82,4,51.4,-9,9661.59,0.0,0.01,3.46,0.0,Sep,2,2,9,1,Returning_Visitor,False,False
2,136.4,0,0.0,31,1275.27,0.0,0.02,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,True,False
0,0.1,0,0.0,1,0.0,0.04,0.08,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
3,87.72,0,0.0,24,318.09,0.01,0.03,0.0,0.0,Nov,1,1,7,2,New_Visitor,False,True
0,0.0,1,104.0,9,244.67,0.05,0.1,0.0,1.0,May,3,2,3,4,Returning_Visitor,True,False
0,0.0,0,4.69,4,17.0,0.0,0.07,0.0,-0.0,Nov,2,2,9,3,Returning_Visitor,False,False
4,0.0,0,0.0,71,2262.95,0.0,0.01,4.72,0.0,Sep,4,1,1,2,Returning_Visitor,False,False
5,148.36,0,0.0,7,226.36,0.04,0.03,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
9,110.41,1,8.76,62,3120.21,0.0,0.02,7.89,-0.01,Nov,2,2,1,10,Returning_Visitor,False,False
0,0.0,2,23.0,10,169.03,0.03,0.06,0.11,0.6,May,2,2,1,4,Returning_Visitor,False,False
0,30.14,0,0.0,5,151.2,0.0,0.05,0.0,0.8,May,7,1,3,1,Returning_Visitor,False,False
7,440.58,0,0.0,48,1777.7,0.0,0.02,7.2,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
1,29.0,0,0.0,20,451.93,0.01,0.02,0.0,0.19,May,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,2.91,20,1230.37,0.0,0.02,-0.32,0.29,May,2,5,1,2,Returning_Visitor,False,False
0,0.0,0,6.57,17,287.5,0.07,0.07,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,False
2,45.0,0,-0.07,22,424.7,0.01,0.02,6.0,0.16,May,2,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.85,2,-8.07,0.2,0.18,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
0,3.36,0,0.0,21,2249.39,0.02,0.07,0.0,0.0,Jul,2,4,3,1,Returning_Visitor,False,False
1,29.66,0,2.16,41,1021.52,0.01,0.02,0.0,-0.0,Dec,1,2,3,2,New_Visitor,True,False
5,44.75,3,51.5,107,3074.85,0.02,0.03,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,4,-2.13,0.0,0.05,0.0,0.0,Dec,2,2,9,2,Returning_Visitor,False,False
0,165.4,0,-0.16,41,1423.83,0.01,0.03,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
5,72.15,3,522.17,107,3410.7,0.0,0.0,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,11.5,0,0.0,19,887.8,0.01,0.03,0.57,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
8,221.33,2,70.6,63,5245.28,0.0,0.02,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
4,245.47,0,0.0,57,2187.24,0.01,0.03,0.0,0.0,May,4,2,3,6,Returning_Visitor,False,False
2,27.04,0,0.0,36,1445.6,0.04,0.04,0.0,1.0,May,3,3,3,2,Returning_Visitor,True,False
0,0.0,4,122.5,330,11208.36,0.01,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,89,1093.8,0.0,0.04,0.0,0.8,May,1,1,6,6,Returning_Visitor,False,False
5,65.81,0,0.0,55,1170.71,0.01,0.0,4.06,0.0,Nov,2,2,1,2,New_Visitor,True,False
0,0.0,0,0.0,24,308.86,0.0,0.05,1.18,0.0,Nov,2,6,2,2,Returning_Visitor,False,False
