Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4,427.73,0,0.0,52,1725.97,0.03,0.03,0.0,0.0,Nov,2,6,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
0,382.04,0,0.0,53,900.92,0.03,0.02,0.0,0.22,May,1,1,1,1,Returning_Visitor,False,False
3,0.0,0,0.0,47,0.0,0.09,0.2,0.0,0.0,Nov,4,1,1,10,Returning_Visitor,False,False
13,436.69,8,417.0,67,6483.77,0.0,0.04,24.27,0.19,May,2,2,4,2,Returning_Visitor,False,False
0,0.0,1,74.79,1,0.0,0.2,0.2,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,45,1637.21,0.02,0.05,0.0,0.19,June,4,1,3,3,Returning_Visitor,False,False
3,90.0,0,0.0,49,1396.65,0.04,0.01,0.0,0.0,May,2,2,6,5,New_Visitor,False,False
0,0.0,0,0.0,11,242.92,0.04,0.02,15.47,0.0,Dec,2,10,7,2,Returning_Visitor,True,True
0,0.0,0,0.0,47,19.0,0.09,0.07,15.25,0.0,May,1,1,6,1,Returning_Visitor,False,False
7,386.64,0,0.0,59,1954.75,0.0,0.04,17.13,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
2,94.0,0,0.0,5,97.0,0.0,0.03,15.26,0.0,Mar,3,3,1,10,Returning_Visitor,False,False
1,58.0,0,0.0,33,1621.02,0.0,0.01,0.0,0.19,Dec,3,2,3,2,New_Visitor,True,False
2,125.0,0,74.84,47,49.0,0.03,0.05,0.0,0.2,May,1,1,8,4,Returning_Visitor,False,False
3,0.0,0,75.93,1,487.0,0.0,0.1,15.36,0.0,Nov,1,1,4,10,Returning_Visitor,True,False
3,0.0,1,0.0,12,103.0,0.06,0.17,14.97,0.6,May,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,76.42,75,1775.24,0.04,0.02,0.0,0.0,Nov,2,6,5,3,Returning_Visitor,True,False
0,365.48,0,0.0,52,1564.36,0.04,0.03,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
3,0.0,1,0.0,6,60.25,0.03,0.07,0.0,0.19,Nov,2,2,7,3,Returning_Visitor,False,True
3,403.14,0,73.95,8,1430.56,0.03,0.06,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
3,0.0,0,76.31,53,1583.71,0.0,0.01,22.27,0.19,Nov,1,1,1,11,Returning_Visitor,True,True
2,388.86,1,0.0,32,2230.6,0.01,0.02,18.32,0.0,Nov,2,2,9,1,Returning_Visitor,False,False
4,108.0,0,0.0,37,1209.56,0.02,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,74.81,53,805.79,0.01,0.04,17.92,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
4,406.0,0,74.85,55,2570.43,0.04,0.02,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
11,386.17,2,106.8,68,1607.17,0.01,0.03,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,True
2,28.0,0,0.0,55,1294.95,0.0,0.0,80.04,0.0,May,2,2,2,4,New_Visitor,True,True
2,5.0,1,0.0,0,1276.77,0.0,0.07,15.99,0.8,May,1,1,8,5,Returning_Visitor,True,False
3,0.0,0,0.0,22,1623.29,0.01,0.04,18.32,0.0,May,4,1,3,4,Returning_Visitor,False,False
