0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32, Private,190936, HS-grad,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private,207352, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, India, >50K
73, Private,190936, HS-grad,10, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,238,0,40, United-States, <=50K
39, Private,190936, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Male,250,85,40, United-States, >50K
31, Private,264936, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,238,0,40, United-States, <=50K
27, Private,167501, Bachelors,10, Never-married, Exec-managerial, Own-child, White, Female,238,86,40, United-States, <=50K
37, Private,323619, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Male,0,85,40, United-States, <=50K
58, Local-gov,190936, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,85,50, United-States, <=50K
37, Private,206600, HS-grad,6, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,24, Nicaragua, <=50K
54, Self-emp-inc,162439, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,85,98, United-States, >50K
41, Private,190987, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,250,85,40, United-States, >50K
37, Federal-gov,190936, HS-grad,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
41, Private,65372, Doctorate,16, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States, >50K
35, Private,159179, Some-college,10, Never-married, Sales, Not-in-family, White, Male,238,85,40, United-States, <=50K
41, Private,243743, HS-grad,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,85,40, United-States, >50K
27, Private,190936, HS-grad,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,238,86,40, United-States, <=50K
40, Private,163342, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,70, United-States, <=50K
26, Private,190936, HS-grad,12, Never-married, Other-service, Not-in-family, White, Male,0,85,40, United-States, <=50K
24, Private,259510, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,249,0,30, United-States, <=50K
41, Self-emp-not-inc,190936, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,86,41, United-States, <=50K
37, Private,267161, HS-grad,10, Divorced, Adm-clerical, Unmarried, White, Female,238,0,30, United-States, <=50K
37, Private,220460, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,238,0,40, United-States, <=50K
40, Private,137421, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,85,40, Trinadad&Tobago, <=50K
35, Self-emp-not-inc,190936, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,238,0,50, United-States, <=50K
37, Private,190936, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,86,40, United-States, <=50K
41, Private,308028, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,250,85,40, United-States, <=50K
27, Private,109001, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States, <=50K
45, Private,98475, HS-grad,13, Divorced, Exec-managerial, Not-in-family, White, Male,250,86,41, United-States, <=50K
24, Private,190936, HS-grad,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private,277342, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Male,0,85,40, United-States, <=50K
37, Private,190936, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,86,40, United-States, <=50K
41, Private,190936, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,41, United-States, <=50K
26, Self-emp-not-inc,190936, HS-grad,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
41, Private,160035, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,250,85,41, United-States, <=50K
25, Private,28520, HS-grad,10, Never-married, Other-service, Not-in-family, White, Female,0,86,40, United-States, <=50K
22, Private,43535, Some-college,10, Married-civ-spouse, Craft-repair, Wife, White, Male,241,86,40, United-States, <=50K
37, Private,81286, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,86,40, United-States, <=50K
17, Private,190936, 10th,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
20, Local-gov,194630, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Male,238,0,40, United-States, <=50K
37, Private,190936, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,0,86,40, United-States, <=50K
22, Private,311764, HS-grad,7, Widowed, Adm-clerical, Own-child, Black, Male,238,0,40, United-States, <=50K
37, Private,190936, HS-grad,10, Divorced, Adm-clerical, Not-in-family, White, Female,239,0,40, United-States, <=50K
40, Private,163434, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,250,85,40, United-States, <=50K
41, Self-emp-inc,190936, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,250,85,60, United-States, <=50K
35, Private,126569, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
41, Private,190936, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
41, Private,190936, HS-grad,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,85,41, United-States, <=50K
56, Private,190936, 7th-8th,4, Widowed, Adm-clerical, Unmarried, Other, Male,0,0,40, Dominican-Republic, <=50K
40, Private,225660, HS-grad,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,250,85,45, United-States, >50K
59, Private,147707, HS-grad,10, Widowed, Adm-clerical, Unmarried, White, Male,0,2339,40, United-States, <=50K
37, Private,190936, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
38, Private,199763, HS-grad,10, Married-civ-spouse, Prof-specialty, Wife, White, Male,244,0,8, United-States, <=50K
37, Self-emp-not-inc,190936, HS-grad,13, Divorced, Sales, Not-in-family, White, Male,0,86,40, United-States, <=50K
35, State-gov,172475, HS-grad,13, Never-married, Adm-clerical, Not-in-family, White, Male,2977,0,45, United-States, <=50K
37, Private,107460, HS-grad,10, Separated, Adm-clerical, Unmarried, White, Male,238,85,37, United-States, <=50K
37, Private,213692, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,239,86,45, United-States, <=50K
38, Federal-gov,190936, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc,190936, 7th-8th,4, Never-married, Adm-clerical, Own-child, White, Male,238,0,40, United-States, <=50K
