0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32, Private,87643, Bachelors,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,10,40, United-States, <=50K
27, Private,207352, Bachelors,13, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
46, State-gov,74040, 7th-8th,4, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Private,156877, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Male,14344,0,40, United-States, >50K
31, Private,264936, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,127,0,40, United-States, <=50K
27, Private,167501, Bachelors,9, Never-married, Exec-managerial, Own-child, White, Female,127,10,40, United-States, <=50K
46, Private,323619, HS-grad,10, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Local-gov,98361, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,10,50, United-States, <=50K
25, Private,206600, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,24, Nicaragua, <=50K
54, Self-emp-inc,162439, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,128,10,98, United-States, >50K
37, Private,190987, Some-college,9, Married-civ-spouse, Sales, Wife, White, Female,7298,0,40, United-States, >50K
45, Federal-gov,155884, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private,65372, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,10,50, United-States, >50K
35, Private,159179, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private,157011, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,128,0,40, United-States, >50K
27, Private,367329, HS-grad,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,128,10,40, United-States, <=50K
40, Private,163342, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,10,70, United-States, <=50K
46, Private,157477, HS-grad,12, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private,157016, Bachelors,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,127,10,30, United-States, <=50K
47, Self-emp-not-inc,88500, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc,267161, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private,220460, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,10,40, United-States, <=50K
40, Private,137421, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc,185848, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,128,0,50, United-States, <=50K
46, Private,155476, HS-grad,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
63, Private,308028, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,5013,0,40, United-States, <=50K
27, Private,109001, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Private,156693, Bachelors,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,128,10,45, United-States, <=50K
24, Private,205839, Some-college,9, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,277342, HS-grad,10, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
