Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,84.25,0,0.0,52,1725.97,0.0,0.03,0.0,0.0,May,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,31,0.0,0.2,0.2,1.74,0.0,May,2,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,19,900.92,0.03,0.02,1.74,0.0,May,1,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,1373.58,0.2,0.2,0.0,0.0,Nov,4,1,1,10,Returning_Visitor,True,False
13,388.3,8,417.0,67,6483.77,0.0,0.02,24.27,0.0,May,2,2,4,2,Returning_Visitor,False,False
0,5.45,0,1.85,31,1375.64,0.2,0.2,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,45,1970.0,0.02,0.04,0.0,0.0,May,4,1,3,3,Returning_Visitor,False,False
0,90.0,0,1.84,31,126.0,0.0,0.01,0.0,0.0,May,2,2,6,5,New_Visitor,False,False
0,0.0,0,0.0,11,242.92,0.0,0.03,16.16,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,1.85,2,1374.21,0.0,0.1,1.73,0.0,May,1,2,6,2,Returning_Visitor,False,False
0,51.5,0,1.85,59,1954.75,0.0,0.0,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
2,5.44,0,0.0,5,1375.44,0.0,0.03,0.0,0.0,May,3,3,1,1,Returning_Visitor,False,False
1,58.0,0,0.0,33,647.62,0.0,0.01,1.7,0.0,Dec,2,2,1,2,New_Visitor,False,False
2,125.0,0,1.85,7,1372.76,0.03,0.08,1.72,0.0,May,1,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,1375.25,0.0,0.1,0.0,0.0,May,1,2,4,2,Returning_Visitor,True,False
0,0.0,0,0.0,12,103.0,0.13,0.17,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,31,1373.21,0.0,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,77,1903.6,0.0,0.03,0.0,0.0,May,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,1.84,6,1376.0,0.0,0.07,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
0,0.0,0,1.85,8,70.2,0.0,0.03,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
0,5.43,0,0.0,31,1137.17,0.0,0.01,22.27,0.0,May,1,8,1,11,Returning_Visitor,False,True
2,81.6,1,0.0,31,2230.6,0.01,0.02,1.75,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
0,108.0,0,0.0,37,1209.56,0.02,0.03,1.74,0.0,May,2,2,1,1,Returning_Visitor,False,False
0,5.39,0,0.0,31,805.79,0.01,0.03,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,406.0,0,1.86,55,2570.43,0.0,0.02,0.0,0.0,May,2,2,4,2,Returning_Visitor,True,False
11,5.38,2,1.85,68,1372.7,0.01,0.03,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,True
2,28.0,0,0.0,31,1372.55,0.0,0.0,80.04,0.0,May,2,2,1,4,Returning_Visitor,False,True
2,5.0,0,0.0,0,0.0,0.0,0.07,0.0,0.8,May,1,1,1,2,New_Visitor,False,False
0,0.0,0,1.85,31,1373.65,0.01,0.04,0.0,0.0,May,4,2,9,4,Returning_Visitor,False,False
0,5.44,0,0.0,1,1374.21,0.2,0.03,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
7,268.42,0,0.0,31,1124.88,0.0,0.01,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,True
3,14.0,0,0.0,36,1371.42,0.0,0.01,1.75,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
7,5.43,0,0.0,27,1538.06,0.0,0.04,1.77,0.0,May,3,2,1,2,Returning_Visitor,False,False
0,5.39,0,0.0,31,1373.44,0.2,0.2,1.76,0.0,May,8,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,4,87.88,0.0,0.03,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
0,5.38,0,1.85,4,1376.06,0.0,0.03,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,266.74,0,1.84,26,743.48,0.0,0.03,9.28,0.0,Nov,2,2,1,2,Returning_Visitor,True,True
0,41.7,1,114.0,401,14568.16,0.0,0.02,3.55,0.0,May,2,2,1,2,Returning_Visitor,False,True
0,59.53,0,0.0,13,1373.84,0.0,0.01,1.72,0.0,Sep,2,2,9,2,New_Visitor,False,False
0,0.0,1,1.85,31,320.27,0.0,0.04,1.74,0.0,Oct,2,2,1,20,Returning_Visitor,False,True
0,0.0,0,0.0,18,103.83,0.03,0.03,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
1,0.0,0,0.0,28,2195.58,0.0,0.02,8.39,0.0,May,2,1,3,1,Returning_Visitor,False,True
2,40.0,0,1.85,31,1494.5,0.01,0.03,1.75,0.0,May,2,2,1,2,Returning_Visitor,False,False
1,0.0,0,0.0,45,1296.0,0.0,0.01,0.0,0.0,Nov,2,5,1,2,Returning_Visitor,False,False
6,47.3,0,1.86,31,858.2,0.0,0.01,0.0,0.0,May,4,2,1,5,New_Visitor,False,True
0,0.0,0,0.0,23,1544.6,0.0,0.09,1.74,0.0,May,2,2,8,13,Returning_Visitor,True,False
5,5.46,0,1.84,13,1373.63,0.0,0.04,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,40.0,2,1.85,17,481.67,0.0,0.03,1.76,0.0,Mar,2,7,3,2,Returning_Visitor,False,False
1,27.5,0,1.84,11,243.67,0.0,0.02,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,593.47,0,21.2,31,1110.97,0.0,0.03,112.44,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
0,5.39,0,0.0,43,1110.58,0.0,0.01,16.36,0.0,Nov,2,2,1,3,Returning_Visitor,False,True
0,0.0,0,0.0,29,1373.77,0.0,0.02,0.0,0.0,May,1,2,6,2,Returning_Visitor,False,False
0,5.45,1,1.86,12,1375.95,0.0,0.01,0.0,0.0,May,4,5,9,2,New_Visitor,False,False
0,0.0,0,0.0,9,250.5,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
2,125.5,0,1.85,6,162.75,0.0,0.03,1.73,0.0,May,1,1,1,2,Returning_Visitor,False,False
1,29.0,0,0.0,25,381.36,0.0,0.0,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,False
10,5.42,0,0.0,37,1553.52,0.01,0.01,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,1.85,7,343.25,0.0,0.03,49.36,0.0,Nov,2,2,1,7,Returning_Visitor,True,True
4,5.43,0,0.0,39,1936.55,0.0,0.02,1.74,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,275.17,0.0,0.02,0.0,0.0,Nov,4,2,6,3,Returning_Visitor,False,False
3,555.5,0,1.85,58,2034.26,0.01,0.04,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
7,5.47,0,0.0,23,502.52,0.0,0.03,0.0,0.0,Nov,2,5,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,13,210.5,0.03,0.05,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,1.87,14,291.6,0.0,0.09,0.0,1.0,May,2,2,1,6,Returning_Visitor,True,False
0,0.0,0,0.0,10,1656.67,0.06,0.1,0.0,0.0,Mar,4,2,1,3,Returning_Visitor,False,False
0,5.4,0,1.86,31,1434.91,0.0,0.03,1.77,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
1,9.0,0,0.0,31,688.18,0.0,0.03,43.03,0.0,Dec,2,1,3,2,Returning_Visitor,False,True
0,5.43,0,0.0,4,1376.48,0.05,0.03,0.0,0.4,May,2,2,1,7,Returning_Visitor,False,False
9,5.51,0,0.0,128,1799.14,0.01,0.02,0.0,0.8,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,1370.23,0.2,0.2,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
9,965.5,0,0.0,31,1895.13,0.01,0.03,1.74,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
0,5.45,0,0.0,26,1374.97,0.0,0.03,35.98,0.0,May,2,5,3,4,Returning_Visitor,False,True
2,5.42,6,665.5,14,1371.59,0.0,0.03,0.0,0.0,May,3,2,3,2,Returning_Visitor,True,False
5,39.7,0,0.0,14,253.6,0.0,0.02,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,False,False
0,5.44,0,1.84,31,1373.02,0.0,0.02,1.72,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,200.22,2,1.84,31,7253.68,0.01,0.02,1.75,0.0,May,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,196.5,0.0,0.03,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
9,208.4,0,0.0,13,177.73,0.0,0.03,1.74,0.0,May,1,1,8,4,Returning_Visitor,False,False
0,0.0,0,1.85,31,476.0,0.0,0.09,1.72,0.0,May,2,4,1,1,Returning_Visitor,False,False
0,5.45,0,0.0,31,1374.93,0.0,0.03,0.0,0.0,Sep,2,4,9,2,Returning_Visitor,False,False
0,0.0,0,1.85,5,41.67,0.0,0.04,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
0,0.0,0,1.85,2,1371.82,0.0,0.2,1.75,0.0,May,2,2,1,10,Returning_Visitor,False,False
8,259.83,0,0.0,26,535.47,0.0,0.01,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,5,58.0,0.0,0.03,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0,5.41,0,0.0,8,135.25,0.0,0.05,1.73,0.0,May,2,2,9,2,Returning_Visitor,False,False
2,318.2,0,0.0,31,117.0,0.05,0.05,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
0,5.43,0,0.0,16,1374.29,0.0,0.01,54.57,0.0,May,2,2,1,4,New_Visitor,False,True
0,5.44,0,0.0,1,0.0,0.2,0.03,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
9,201.85,2,20.6,43,1458.94,0.0,0.01,0.0,0.0,Aug,2,2,3,1,New_Visitor,False,False
5,5.44,0,1.85,49,1376.22,0.02,0.02,1.76,0.0,Nov,2,2,3,1,Returning_Visitor,False,True
0,19.2,0,1.86,22,443.83,0.0,0.03,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,False,False
0,364.33,2,19.0,85,3642.07,0.0,0.03,5.05,0.0,May,2,2,1,2,Returning_Visitor,False,False
6,5.42,0,1.85,31,696.4,0.0,0.0,0.0,0.0,May,2,2,2,2,New_Visitor,True,False
0,0.0,0,1.85,31,281.5,0.0,0.02,1.72,0.0,May,2,4,7,4,Returning_Visitor,True,False
0,0.0,0,0.0,10,1374.2,0.0,0.03,1.76,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
0,5.43,0,0.0,80,1376.81,0.0,0.0,1.76,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,1.85,24,727.5,0.0,0.02,1.76,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
