Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,84.25,0,0.0,52,1725.97,0.02,0.03,4.76,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,74.11,0,0.0,31,1119.78,0.02,0.2,0.0,0.06,May,1,2,4,2,Returning_Visitor,False,False
2,74.19,0,34.13,31,900.92,0.03,0.02,4.75,0.6,May,1,1,8,1,Returning_Visitor,False,False
2,74.01,0,0.0,30,0.0,0.2,0.2,0.0,0.0,Nov,4,2,1,10,Returning_Visitor,True,False
13,388.3,1,417.0,67,1219.54,0.0,0.02,24.27,0.0,May,2,2,4,2,Returning_Visitor,False,False
2,0.0,0,0.0,30,1119.14,0.2,0.2,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,34.06,45,1970.0,0.02,0.04,0.0,0.0,June,2,1,3,3,Returning_Visitor,False,False
3,90.0,0,0.0,4,126.0,0.0,0.01,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,85.5,0,0.0,11,242.92,0.02,0.04,16.16,0.06,Dec,2,2,7,2,Returning_Visitor,True,True
0,0.0,0,34.12,2,1120.43,0.02,0.05,0.0,0.0,May,1,1,1,1,Returning_Visitor,True,False
2,85.84,0,0.0,33,1954.75,0.0,0.0,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
2,74.17,0,34.06,5,97.0,0.0,0.05,0.0,0.0,Mar,3,3,1,10,Returning_Visitor,False,False
1,58.0,0,0.0,33,1120.83,0.0,0.01,0.0,0.0,May,3,2,3,2,New_Visitor,False,False
2,125.0,0,0.0,7,49.0,0.02,0.05,4.77,0.06,May,1,2,8,1,Returning_Visitor,False,False
2,0.0,0,0.0,1,487.0,0.02,0.1,0.0,0.0,Nov,1,2,1,10,Returning_Visitor,True,False
0,0.0,0,0.0,12,1119.14,0.02,0.17,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
0,73.94,0,0.0,75,1120.66,0.0,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2,0.0,0,0.0,77,1903.6,0.0,0.05,4.7,0.0,May,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,30,60.25,0.03,0.07,0.0,0.06,Nov,2,2,7,3,Returning_Visitor,False,True
2,0.0,0,0.0,8,1119.66,0.03,0.06,0.0,0.06,May,1,2,8,1,Returning_Visitor,False,False
2,0.0,0,0.0,29,1137.17,0.0,0.01,22.27,0.0,Nov,2,8,1,11,Returning_Visitor,True,True
2,74.28,1,34.15,32,2230.6,0.02,0.02,0.0,0.0,May,2,2,9,1,Returning_Visitor,False,False
1,108.0,0,0.0,37,1119.11,0.02,0.03,0.0,0.06,Dec,2,2,1,1,Returning_Visitor,False,False
2,0.0,0,0.0,39,1120.4,0.02,0.05,0.0,0.06,Dec,2,2,4,1,Returning_Visitor,False,False
2,406.0,0,35.0,33,2570.43,0.02,0.02,7.67,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
2,225.22,2,106.8,68,1607.17,0.02,0.05,4.72,0.0,Sep,2,2,1,3,Returning_Visitor,False,True
2,85.61,0,0.0,42,1329.67,0.0,0.0,80.04,0.06,Nov,2,2,1,4,Returning_Visitor,True,True
2,74.22,0,34.06,0,1120.32,0.02,0.07,0.0,0.8,May,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,31,1121.24,0.01,0.04,4.75,0.0,May,4,2,9,2,Returning_Visitor,False,False
