Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,86.11,1,125.54,33,544.62,0.02,0.05,5.37,0.12,May,3,2,1,1,Returning_Visitor,False,False
1,52.31,1,57.09,19,482.39,0.06,0.08,5.33,0.32,May,3,2,3,13,Returning_Visitor,False,False
3,155.27,2,180.01,35,1099.86,0.01,0.04,6.93,0.04,Aug,3,1,8,13,Returning_Visitor,False,False
1,78.35,0,99.18,10,1602.27,0.11,0.12,2.82,0.43,Nov,4,1,4,10,Returning_Visitor,True,False
13,378.7,2,246.95,50,1170.92,0.01,0.02,24.27,0.03,May,7,2,3,1,Returning_Visitor,False,False
0,38.03,1,0.0,6,239.07,0.11,0.12,3.65,0.7,May,3,2,3,13,Returning_Visitor,False,False
2,113.56,0,114.74,44,593.84,0.01,0.05,6.91,0.19,May,1,1,1,3,Returning_Visitor,False,False
3,176.47,1,41.58,62,1321.68,0.0,0.02,5.53,0.0,Aug,3,2,3,13,Returning_Visitor,False,False
1,20.5,0,0.0,13,1393.38,0.01,0.04,4.83,0.0,Dec,2,2,4,13,Returning_Visitor,False,True
1,65.78,1,49.74,24,524.53,0.02,0.05,4.87,0.12,May,3,2,4,13,Returning_Visitor,False,False
6,51.5,1,97.48,38,1092.02,0.01,0.03,12.05,0.01,Dec,2,2,6,4,New_Visitor,False,False
2,94.0,0,47.76,73,330.88,0.01,0.07,4.52,0.03,Aug,3,1,1,13,Returning_Visitor,False,False
4,222.14,1,77.63,40,1118.42,0.01,0.02,16.72,0.01,Dec,3,2,3,13,New_Visitor,False,False
5,145.95,2,222.43,56,640.36,0.01,0.06,7.05,0.1,Aug,1,1,4,1,Returning_Visitor,False,False
2,133.3,1,86.32,47,935.89,0.01,0.05,7.46,0.03,May,3,2,3,1,Returning_Visitor,False,False
0,40.43,0,75.0,12,479.65,0.09,0.07,0.0,0.64,May,4,2,1,3,Returning_Visitor,False,False
3,138.44,1,80.12,41,711.25,0.01,0.05,6.29,0.04,May,3,2,3,1,Returning_Visitor,False,False
0,87.99,1,87.52,30,547.03,0.02,0.05,6.94,0.09,May,3,2,4,13,Returning_Visitor,False,False
1,29.42,0,16.89,21,648.81,0.03,0.05,0.0,0.06,Nov,3,2,3,1,Returning_Visitor,False,True
1,86.18,1,48.76,24,504.85,0.04,0.05,10.66,0.11,May,3,2,1,1,Returning_Visitor,False,False
1,80.01,0,76.95,42,548.86,0.01,0.04,3.98,0.06,May,3,2,1,2,Returning_Visitor,False,True
2,155.74,1,126.0,32,364.12,0.02,0.04,5.43,0.16,Aug,1,1,3,1,Returning_Visitor,False,False
1,70.18,1,39.66,34,588.66,0.02,0.05,8.69,0.08,May,3,2,1,1,Returning_Visitor,False,False
0,29.66,0,31.46,30,812.55,0.02,0.05,4.53,0.05,Nov,3,2,4,1,Returning_Visitor,False,False
4,406.0,1,337.43,58,617.64,0.01,0.05,10.71,0.07,May,3,2,1,2,Returning_Visitor,False,False
1,140.91,1,184.55,44,354.6,0.05,0.07,10.11,0.61,May,1,1,1,3,Returning_Visitor,False,True
6,28.0,3,156.11,41,672.58,0.01,0.03,46.26,0.04,Dec,2,2,4,13,Returning_Visitor,False,True
2,87.78,1,283.94,20,434.88,0.06,0.06,6.95,0.8,May,3,1,3,3,Returning_Visitor,False,False
4,147.09,3,315.87,42,531.96,0.01,0.05,7.61,0.18,Nov,1,1,3,1,Returning_Visitor,False,False
0,20.05,0,25.68,7,201.71,0.09,0.08,3.21,0.1,Nov,4,2,1,1,Returning_Visitor,False,False
1,66.63,0,62.84,30,532.81,0.03,0.06,6.04,0.16,May,3,2,4,13,Returning_Visitor,False,True
1,83.95,1,0.0,50,660.74,0.02,0.05,3.84,0.04,May,2,2,1,1,Returning_Visitor,False,False
2,95.03,0,159.34,36,1538.06,0.01,0.02,8.61,0.04,Aug,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,6.51,8,323.49,0.05,0.07,3.7,0.07,Aug,3,2,4,13,Returning_Visitor,False,False
0,25.15,1,37.96,21,818.24,0.05,0.06,5.57,0.17,Nov,3,2,4,1,Returning_Visitor,False,True
2,132.51,1,71.63,41,1196.37,0.01,0.04,4.92,0.03,Dec,2,2,3,1,Returning_Visitor,False,False
9,126.7,3,271.34,50,971.4,0.01,0.05,15.51,0.05,Nov,2,2,3,1,New_Visitor,False,True
9,98.53,1,204.42,84,1334.41,0.01,0.05,3.55,0.05,Nov,2,2,3,1,Returning_Visitor,False,True
2,38.89,0,1.12,11,1031.12,0.0,0.04,0.0,0.0,Aug,2,2,9,13,Returning_Visitor,False,False
7,146.7,1,388.96,46,802.87,0.0,0.05,9.15,0.07,Nov,3,2,3,1,Returning_Visitor,False,True
1,72.75,1,117.6,18,537.31,0.05,0.05,3.95,0.15,Nov,3,2,3,1,Returning_Visitor,False,False
3,144.45,1,265.42,28,1481.15,0.0,0.01,3.47,0.0,Aug,3,2,3,1,Returning_Visitor,False,True
2,106.85,1,102.45,39,688.86,0.01,0.05,7.3,0.13,May,3,1,3,1,Returning_Visitor,False,False
4,134.13,2,429.11,20,129.28,0.06,0.06,11.26,0.74,May,8,4,1,3,Returning_Visitor,False,False
3,140.92,1,80.28,34,569.69,0.05,0.08,5.53,0.07,Aug,4,2,4,13,Returning_Visitor,False,True
0,22.62,1,30.93,19,1544.6,0.06,0.05,6.44,0.68,May,3,2,8,11,Returning_Visitor,True,False
3,155.25,1,50.64,50,1020.04,0.0,0.04,0.0,0.02,Nov,2,2,6,1,Returning_Visitor,False,False
3,126.15,2,157.48,37,657.95,0.02,0.06,5.91,0.06,May,3,2,4,1,Returning_Visitor,False,False
1,42.4,1,35.21,21,823.75,0.06,0.08,11.41,0.21,Aug,1,1,4,3,Returning_Visitor,False,False
10,270.09,3,197.13,69,1560.14,0.0,0.05,39.66,0.04,Aug,4,2,7,1,Returning_Visitor,False,False
5,146.1,2,288.26,40,1073.1,0.01,0.03,6.11,0.03,Nov,3,2,3,1,Returning_Visitor,False,True
0,14.8,0,5.07,13,669.97,0.01,0.05,3.48,0.06,May,3,2,6,13,Returning_Visitor,False,False
6,318.36,0,111.98,61,1386.05,0.0,0.01,20.5,0.01,Aug,3,2,3,2,Returning_Visitor,False,False
0,15.18,0,27.32,26,932.33,0.01,0.04,3.31,0.05,Aug,3,2,3,13,Returning_Visitor,False,False
1,48.72,0,22.38,19,919.89,0.03,0.06,4.13,0.04,Dec,3,2,1,13,Returning_Visitor,False,False
3,140.14,2,153.56,43,561.93,0.01,0.06,9.25,0.16,May,3,2,4,13,Returning_Visitor,False,False
3,181.23,0,0.0,43,1382.32,0.01,0.02,4.14,0.01,Sep,2,2,1,2,New_Visitor,False,False
0,24.26,0,4.18,13,887.92,0.01,0.03,28.57,0.05,Dec,3,2,4,13,Returning_Visitor,True,True
3,124.13,1,148.42,51,1255.99,0.01,0.03,4.88,0.01,Aug,3,2,3,1,Returning_Visitor,False,False
2,98.78,1,48.36,28,613.19,0.03,0.05,0.0,0.05,May,2,2,3,13,Returning_Visitor,False,False
4,172.98,0,0.0,54,644.8,0.01,0.04,5.56,0.02,Nov,2,2,3,1,Returning_Visitor,False,True
3,106.17,0,151.73,62,1441.76,0.01,0.02,4.49,0.02,Aug,3,1,3,1,Returning_Visitor,False,False
